,index,paproduct detailno,arrival date,hs code,hs code description,importer name,importer address,city state,tel,fax,e-mail,web,exporter name,exporter address,country of origin,import value fob,import value cif,currency,net weight,net weight unit,gross weight,gross weight unit,quantity,quantity unit,product details,number of packages,packages unit,incoterms,place of delivery,brand name,manufactoring company,port of arrival,port of departure,notify party,notify address,volume,volume unit,preport,shipper country,us state,us port2,final us port,final foreign port,final country,container count,total teus,source_data_row,source_file_name,Top P Match Score,Top P Match UIDs,Matching P Tags,Top P Score Reports,Top M Match Score,Top M Match UIDs,Matching M Tags,Top M Score Reports,Top Agg Match (P*M),Top Agg Match UIDs
1066,1066,28523,15-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES PAKISTAN,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",PK - Karachi,.,+92 2135046574,.,www.abbott.com.pk,"ABBOTT DIAGNOSTICS GMBH , FRA",,Ireland,2527.0,0.0,USD,0.0,,0.0,,50.0,KG,ARC  SARSCOVID2    100  OUSECLIA  KIT,0.0,,,,,,KPAF,,KUNDI SERVICES LTD.,,0.0,,,,,,,,,,,1067,Pakistan Trade Atlas All 2021 HS 382200.csv,0.3333333333333333,930 | 208,100 | 100,{'100': '1ea'} | {'100': '1ea'},1.8,484,"abbott,diagnostics,gmbh",,0.05,428
1067,1067,28556,15-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",BRIOGEN (PVT) LTD,KARACHI PAKISTAN,PK - Pakistan,.,.,.,.,"QIAGEN GMBH , DUS",,United States,229.5,0.0,USD,0.0,,0.0,,1.0,KG,HC2 SAMPLE COVERSION KIT QTY 01 PC BATCH NO 56605828 EXP 16.11.2021,0.0,,,,,,KPAF,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,1068,Pakistan Trade Atlas All 2021 HS 382200.csv,0.16666666666666666,459 | 173,sample | sample,{'sample': '1ea'} | {'sample': '1ea'},2.0,514 | 515,"qiagen,gmbh | qiagen,gmbh", | ,0.0,
1068,1068,28583,15-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES PAKISTAN,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",PK - Karachi,.,+92 2135046574,.,www.abbott.com.pk,"ABBOTT DIAGNOSTICS GMBH , FRA",,Ireland,12613.0,0.0,USD,0.0,,0.0,,50.0,KG,ARC  SARSCOVID2  100T  OUSECLIA  KIT,0.0,,,,,,KPAF,,KUNDI SERVICES LTD.,,0.0,,,,,,,,,,,1069,Pakistan Trade Atlas All 2021 HS 382200.csv,0.3333333333333333,309,100t,{'100t': '1ea'},1.8,484,"abbott,diagnostics,gmbh",,0.0,
1069,1069,28606,15-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES PAKISTAN,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",PK - Karachi,.,+92 2135046574,.,www.abbott.com.pk,"ABBOTT DIAGNOSTICS GMBH , FRA",,Ireland,55.69,0.0,USD,0.0,,0.0,,1.0,KG,ARC  SARSCOVID2   IGM  CALIBRATOR  OUS,0.0,,,,,,KPAF,,KUNDI SERVICES LTD.,,0.0,,,,,,,,,,,1070,Pakistan Trade Atlas All 2021 HS 382200.csv,4.0,1076,igm,"{'igm': 4, '': '1ea'}",1.8,484,"abbott,diagnostics,gmbh",,1.0,769 | 772
1070,1070,28625,15-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ROCHE PAKISTAN LTD,"37-C, Block 6, P.E.C.H.S P.O. Box 20021",PK - Karachi,+92 2134540731,+92 2134549563,.,www.roche.com.pk,"ROCHE DIAGNOSTICS GMBH , SANDHOFER STRASSE 116",,Germany,15201.4,0.0,USD,0.0,,0.0,,20.0,KG,ANTISARSCOV2 S ELECSYS COBAS E 200 QTY 20 PCS BATCH NO 51639401 MFG DT 22.10.2020 EXP DT 30.4.2021,0.0,,,,,,KPAF,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,1071,Pakistan Trade Atlas All 2021 HS 382200.csv,10.0,256 | 777,elecsys | elecsys,"{'elecsys': 20, '': '1ea'} | {'elecsys': 20, '': '1ea'}",3.0,893 | 911 | 914,"roche,diagnostics,gmbh | roche,diagnostics,gmbh | roche,diagnostics,gmbh", |  | ,20.0,256 | 893 | 911
1071,1071,28643,15-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ROCHE PAKISTAN LTD,"37-C, Block 6, P.E.C.H.S P.O. Box 20021",PK - Karachi,+92 2134540731,+92 2134549563,.,www.roche.com.pk,"ROCHE DIAGNOSTICS GMBH , SANDHOFER STRASSE 116",,Germany,266.04,0.0,USD,0.0,,0.0,,9.0,KG,ANTISARSCOV2 CS ELECSYS QTY 9 PCS BATCH NO 51336001 MFG DT 21.10.2020 EXP DT 30.9.2021,0.0,,,,,,KPAF,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,1072,Pakistan Trade Atlas All 2021 HS 382200.csv,10.0,256 | 777,elecsys | elecsys,"{'elecsys': 20, '': '1ea'} | {'elecsys': 20, '': '1ea'}",3.0,893 | 911 | 914,"roche,diagnostics,gmbh | roche,diagnostics,gmbh | roche,diagnostics,gmbh", |  | ,20.0,256 | 893 | 911
1072,1072,28760,15-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ROCHE PAKISTAN LTD,"37-C, Block 6, P.E.C.H.S P.O. Box 20021",PK - Karachi,+92 2134540731,+92 2134549563,.,www.roche.com.pk,"ROCHE DIAGNOSTICS GMBH , SANDHOFER STRASSE 116",,Germany,57.72,0.0,USD,0.0,,0.0,,3.0,KG,ANTI SARS COV2 S PC ELECSYS QTY 3 PCS BATCH NO 53218001 MFG DT 25121 EDXP DT 30421,0.0,,,,,,KPAF,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,1073,Pakistan Trade Atlas All 2021 HS 382200.csv,20.0,777,"anti,elecsys","{'anti': 20, 'elecsys': 20, '': '1ea'}",3.0,893 | 911 | 914,"roche,diagnostics,gmbh | roche,diagnostics,gmbh | roche,diagnostics,gmbh", |  | ,40.0,893 | 911
1073,1073,28786,15-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES PAKISTAN,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",PK - Karachi,.,+92 2135046574,.,www.abbott.com.pk,"ABBOTT DIAGNOSTICS GMBH , FRA",,Ireland,126.1,0.0,USD,0.0,,0.0,,2.0,KG,ARC  SARSCOVID2   IGM  CONTROL  OUS,0.0,,,,,,KPAF,,KUNDI SERVICES LTD.,,0.0,,,,,,,,,,,1074,Pakistan Trade Atlas All 2021 HS 382200.csv,4.0,1076,igm,"{'igm': 4, '': '1ea'}",1.8,484,"abbott,diagnostics,gmbh",,1.0,769 | 772
1074,1074,28820,15-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES PAKISTAN,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",PK - Karachi,.,+92 2135046574,.,www.abbott.com.pk,"ABBOTT DIAGNOSTICS GMBH , FRA",,Ireland,80.8,0.0,USD,0.0,,0.0,,2.0,KG,ARS  SARSCOVID2  CALIBRATOR  OUS,0.0,,,,,,KPAF,,KUNDI SERVICES LTD.,,0.0,,,,,,,,,,,1075,Pakistan Trade Atlas All 2021 HS 382200.csv,0.0,,,,1.8,484,"abbott,diagnostics,gmbh",,0.0,
1075,1075,28831,15-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES PAKISTAN,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",PK - Karachi,.,+92 2135046574,.,www.abbott.com.pk,"ABBOTT DIAGNOSTICS GMBH , FRA",,Ireland,111.38,0.0,USD,0.0,,0.0,,2.0,KG,ARC  SARSCOVID2   CALIBRATOR  OUS,0.0,,,,,,KPAF,,KUNDI SERVICES LTD.,,0.0,,,,,,,,,,,1076,Pakistan Trade Atlas All 2021 HS 382200.csv,0.0,,,,1.8,484,"abbott,diagnostics,gmbh",,0.0,
1076,1076,28851,15-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ROCHE PAKISTAN LTD,"37-C, Block 6, P.E.C.H.S P.O. Box 20021",PK - Karachi,+92 2134540731,+92 2134549563,.,www.roche.com.pk,"ROCHE DIAGNOSTICS GMBH , SANDHOFER STRASSE 116",,Germany,173.16,0.0,USD,0.0,,0.0,,9.0,KG,ANTISARSCOV2 S PC ELECSYS QTY 9 PCS BATCH NO 53218001 MFG DT 25.1.2021 EXP DT 30.4.2021,0.0,,,,,,KPAF,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,1077,Pakistan Trade Atlas All 2021 HS 382200.csv,10.0,256 | 777,elecsys | elecsys,"{'elecsys': 20, '': '1ea'} | {'elecsys': 20, '': '1ea'}",3.0,893 | 911 | 914,"roche,diagnostics,gmbh | roche,diagnostics,gmbh | roche,diagnostics,gmbh", |  | ,20.0,256 | 893 | 911
1077,1077,28879,15-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES PAKISTAN,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",PK - Karachi,.,+92 2135046574,.,www.abbott.com.pk,"ABBOTT DIAGNOSTICS GMBH , FRA",,Ireland,2021.6,0.0,USD,0.0,,0.0,,20.0,KG,ALINITY  SARSCOV2  IGM  200T  OUSECLIA  KIT,0.0,,,,,,KPAF,,KUNDI SERVICES LTD.,,0.0,,,,,,,,,,,1078,Pakistan Trade Atlas All 2021 HS 382200.csv,4.0,1076,igm,"{'igm': 4, '': '1ea'}",1.8,484,"abbott,diagnostics,gmbh",,1.0,769 | 772
1078,1078,29015,12-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",PHARMAKON INTERNATIONAL ENTERPRISES,RAWALPINDI,PK - Pakistan,.,.,.,.,"GENEREACH BIOTECHNOLOGY CORPOR , TAICHUNG",,Taiwan,2304.0,0.0,USD,0.0,,0.0,,2.8,KG,03 POCKIT CENTRAL SARSCOV2 ORF 1 AB CONTROL REAGENT   4VAILS SET   LOT NO. 112720  EXP DATE 12112021  QTY60 SETS  NET WEIGHT 2.8 KGS,0.0,,,,,,IPAF,,,,0.0,,,,,,,,,,,1079,Pakistan Trade Atlas All 2021 HS 382200.csv,2.0,1399,reagent,"{'reagent': 4, '': '1ea'}",0.5714285714285714,1316,"biotechnology,genereach",,0.0,
1079,1079,29033,12-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",JD PROFESSIONAL HEALTH CARE SERVICES (SMC-PVT.) LI,RAWALPINDI,PK - Pakistan,.,.,.,.,"GENERI BIOTECH S.R.O. , PRG",,Czech Republic,1705.0,0.0,USD,0.0,,0.0,,1.0,KG,SARSCOV2 PCR  DIAGNOSTIC REAGENTS KITi GB SARSCOV2 RDRP CONFIRMATION TEST100 rxn PCR KIT LOT  200113010 EXP DATE 01.04.2022 QTY04 KITS NET WEIGHT 01 KG PACKED WITH,0.0,,,,,,IPAI,,,,0.0,,,,,,,,,,,1080,Pakistan Trade Atlas All 2021 HS 382200.csv,0.5,66 | 296 | 1338 | 952 | 1035 | 1442,"reagents | pcr,gb | diagnostic | pcr | pcr | pcr","{'reagents': '1ea'} | {'pcr,gb': '1ea'} | {'diagnostic': '1ea'} | {'pcr': '1ea'} | {'pcr': '1ea'} | {'pcr': '1ea'}",0.5,836 | 838 | 175 | 860 | 828 | 855 | 210 | 935 | 607 | 608 | 52 | 1365 | 830 | 856 | 825 | 473 | 471 | 851 | 603 | 625 | 816 | 822 | 636 | 161 | 220 | 310 | 817 | 19 | 438 | 441 | 440 | 418 | 442 | 563 | 917 | 987 | 936 | 950 | 754 | 45,biotech | biotech | biotech | biotech | biotech | biotech | biotech | biotech | biotech | biotech | biotech | biotech | biotech | biotech | biotech | biotech | biotech | biotech | biotech | biotech | biotech | biotech | biotech | biotech | biotech | biotech | biotech | biotech | biotech | biotech | biotech | biotech | biotech | biotech | biotech | biotech | biotech | biotech | biotech | biotech, |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | ,0.08333333333333333,950 | 651
1080,1080,29057,12-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",PHARMAKON INTERNATIONAL ENTERPRISES,RAWALPINDI,PK - Pakistan,.,.,.,.,"GENEREACH BIOTECHNOLOGY CORPOR , TAICHUNG",,Taiwan,24775.0,0.0,USD,0.0,,0.0,,11.7,KG,EXAMINED THE CONSIGNMENT AND FOUND PCR DIAGNOSTIC REAGENTS FOR CORONA VIRUS DETECTION DETAIL IS AS UNDER 01POCKIT CENTRAL SARSCOV2 ORF 1 AB PREMIX REAGENT   24TEST SET,0.0,,,,,,IPAF,,,,0.0,,,,,,,,,,,1081,Pakistan Trade Atlas All 2021 HS 382200.csv,2.0,1399,reagent,"{'reagent': 4, '': '1ea'}",0.5714285714285714,1316,"biotechnology,genereach",,0.25,952
1081,1081,29073,11-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ROCHE PAKISTAN LTD,"37-C, Block 6, P.E.C.H.S P.O. Box 20021",PK - Karachi,+92 2134540731,+92 2134549563,.,www.roche.com.pk,"TIB MOLBIOL , ERESBURGSTRASSE 22-23 BERLIN",,Germany,1266.9,0.0,USD,0.0,,0.0,,10.0,KG,"SARBECOVIRUS SARSCOV2 QTY10 PCSEXEMPTION OF SRO 1251, 1257 AND 1241 SERIAL  10",0.0,,,,,,KPFI,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,1082,Pakistan Trade Atlas All 2021 HS 382200.csv,0.5,1273,10,{'10': '1ea'},0.0,,,,0.0,
1082,1082,29099,11-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",SEICO SCIENTIFIC TRADERS,"104-MUHAMAMDIA PLAZA,COLLEGE RAOD, RAWALPINDI",PK - Pakistan,.,.,.,.,"ORTHO CLINICAL DIAGNOSTICS , FR",,France,1961.67,0.0,USD,0.0,,0.0,,11.0,KG,DIAGNOSTIC REAGENT ELISA KITS FOR COVID19 QTY06KITSDIAGNOSTIC REAGENT ELISA KIT FOR COVID QTY  06 NOS11 KGS,0.0,,,,,,IPAF,,AZEEM ENTERPRISES,,0.0,,,,,,,,,,,1083,Pakistan Trade Atlas All 2021 HS 382200.csv,10.0,1200 | 609 | 1202 | 1212,elisa | elisa | elisa | elisa,"{'elisa': 20, '': '1ea'} | {'elisa': 20, '': '1ea'} | {'elisa': 20, '': '1ea'} | {'elisa': 20, '': '1ea'}",3.0,742 | 743,"clinical,ortho,diagnostics | clinical,ortho,diagnostics", | ,2.2222222222222223,1213
1083,1083,29109,11-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ROCHE PAKISTAN LTD,"37-C, Block 6, P.E.C.H.S P.O. Box 20021",PK - Karachi,+92 2134540731,+92 2134549563,.,www.roche.com.pk,"TIB MOLBIOL , ERESBURGSTRASSE 22-23 BERLIN",,Germany,844.6,0.0,USD,0.0,,0.0,,10.0,KG,"SARSCOV2 COVID19 RDRP QTY10 PCSEXEMPTION OF SRO 1251, 1257 AND 1241 SERIAL  10",0.0,,,,,,KPFI,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,1084,Pakistan Trade Atlas All 2021 HS 382200.csv,0.5,1273,10,{'10': '1ea'},0.0,,,,0.0,
1084,1084,29257,09-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",HOORA PHARMA,"G-143, Defence View, Phase-II, Shaheed-e-Millat Expressway,",PK - Karachi,+92 2135388251,+92 2135388249,info@hoorapharma.com,www.hoorapharma.com,"SIEMENS HEALTHCARE DIAGNOSTICS PRODUCTS GMBH , DUS",,Germany,13860.0,0.0,USD,0.0,,0.0,,42.0,KG,"ITEMS SERIAL NO.104,105 CENTAUR sCOVG 100T,",0.0,,,,,,KPAF,,LIAQUAT TRADERS,,0.0,,,,,,,,,,,1085,Pakistan Trade Atlas All 2021 HS 382200.csv,0.3333333333333333,765,centaur,{'centaur': '1ea'},3.0,26 | 61,"healthcare,siemens,diagnostics | healthcare,siemens,diagnostics", | ,0.75,26
1085,1085,29258,09-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",HIGH-Q PHARMACEUTICALS,"PLOT NO.224, SECTOR 23, KORANGI INDUSTRIAL AREA, KARACHI-PAKISTAN",PK - Pakistan,.,.,.,.,"U.S. PHARMACOPEIAL CONVENTION , IAD",,France,276.64,0.0,USD,0.0,,0.0,,1.0,KG,LOSARTAN POTASSIUM 150 MG.USP REFERENCE STANDARDS FOR LABORATORY USE ONLY,0.0,,,,,,KPFI,,"RAVIAN INTERNATIONAL,",,0.0,,,,,,,,,,,1086,Pakistan Trade Atlas All 2021 HS 382200.csv,0.1111111111111111,811,use,{'use': '1ea'},0.0,,,,0.0,
1086,1086,29330,09-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",CHEMICAL HOUSELAHORE,LAHORE,PK - Pakistan,.,.,.,.,"BIO RAD LABORATORIES GMBH , FRANCE",,China,16234.36,0.0,USD,0.0,,0.0,,82.0,KG,DIAGNOSTIC REAGENT SARSCoV2 COVID19 Coronavirus Test Kits,0.0,,,,,,IPAF,,,,0.0,,,,,,,,,,,1087,Pakistan Trade Atlas All 2021 HS 382200.csv,2.0,1399,reagent,"{'reagent': 4, '': '1ea'}",0.5,544 | 62 | 108 | 109 | 21 | 839 | 948 | 76 | 989 | 244 | 1325 | 368 | 367 | 366 | 369 | 419 | 188 | 352 | 514 | 515 | 702 | 335 | 342 | 214 | 110,bio | bio | bio | bio | laboratories | laboratories | laboratories | laboratories | laboratories | gmbh | france | bio | bio | bio | bio | bio | gmbh | bio | gmbh | gmbh | bio | laboratories | laboratories | bio | bio, |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  |  | ,0.1,1158
1087,1087,29344,08-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES PAKISTAN,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",PK - Karachi,.,+92 2135046574,.,www.abbott.com.pk,"ABBOTT DIAGNOSTICS GMBH , MAX-PLANCK-RING 2",,Ireland,40.4,0.0,USD,0.0,,0.0,,1.0,KG,ARC SARP COVID2 CAL OUSStandard or calibrator,0.0,,,,,,KPAF,,KUNDI SERVICES LTD.,,0.0,,,,,,,,,,,1088,Pakistan Trade Atlas All 2021 HS 382200.csv,0.0,,,,1.8,484,"abbott,diagnostics,gmbh",,0.0,
1088,1088,29359,08-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",BIOCARE ENTERPRISES,RAWALPINDI PAKISTAN,PK - Pakistan,.,.,.,.,"BDAN INSTRUMENTS INC , SHENZHEN",,China,6000.0,0.0,USD,0.0,,0.0,,45.0,KG,1 DIAGNOSTIC KIT FOR SARSCOV2 ANTIGEN TEST KIT  20 TESTKIT  IVD  LOT NO. 20201226  EXP 25.12.2021  BRAND EDAN  ORIGIN CHINA  TOTAL QUANTITY  100 SETS. 22.10 KG,0.0,,,,,,IPAF,,"FREIGHT SHIP SERVICES,",,0.0,,,,,,,,,,,1089,Pakistan Trade Atlas All 2021 HS 382200.csv,4.0,44 | 187,antigen | antigen,"{'antigen': 4, '': '1ea'} | {'antigen': 4, '': '1ea'}",0.3333333333333333,90 | 806 | 818 | 314 | 313 | 626 | 600 | 311 | 332 | 730,shenzhen | shenzhen | shenzhen | shenzhen | shenzhen | shenzhen | shenzhen | shenzhen | shenzhen | shenzhen, |  |  |  |  |  |  |  |  | ,0.6666666666666666,806
1089,1089,29376,08-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",H A SHAH AND SONS,3RD FLR 109-W SARDAR BEGUM PLAZA JINNAH AVENUE BLUE AREA ISLAMABAD,PK - Pakistan,.,.,.,.,"LIFE TECHNOLOGIES HOLDINGS BV , AMS",,,35001.4,0.0,USD,0.0,,0.0,,38.0,KG,"TAQPATH COVID19 FLU AB,RSV ASSAY KIT FOR SARSCOV VIRUS",0.0,,,,,,IPAI,,,,0.0,,,,,,,,,,,1090,Pakistan Trade Atlas All 2021 HS 382200.csv,2.0,1253 | 84 | 1280 | 516 | 318 | 41 | 508 | 46 | 1017 | 51 | 582 | 921 | 682 | 1001 | 996 | 1015 | 637,assay | assay | assay | assay | assay | assay | assay | assay | assay | assay | assay | assay | assay | assay | assay | assay | assay,"{'assay': 4, '': '1ea'} | {'assay': 4, '': '1ea'} | {'assay': 4, '': '1ea'} | {'assay': 4, '': '1ea'} | {'assay': 4, '': '1ea'} | {'assay': 4, '': '1ea'} | {'assay': 4, '': '1ea'} | {'assay': 4, '': '1ea'} | {'assay': 4, '': '1ea'} | {'assay': 4, '': '1ea'} | {'assay': 4, '': '1ea'} | {'assay': 4, '': '1ea'} | {'assay': 4, '': '1ea'} | {'assay': 4, '': '1ea'} | {'assay': 4, '': '1ea'} | {'assay': 4, '': '1ea'} | {'assay': 4, '': '1ea'}",1.0,928 | 930 | 929 | 994,"technologies,life | technologies,life | technologies,life | technologies,life", |  |  | ,0.6666666666666666,41
1090,1090,29439,08-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ROCHE PAKISTAN LTD,"37-C, Block 6, P.E.C.H.S P.O. Box 20021",PK - Karachi,+92 2134540731,+92 2134549563,.,www.roche.com.pk,"ROCHE DIAGNOSTICS GMBH , SANDHOFER STRASSE 116",,Germany,96.2,0.0,USD,0.0,,0.0,,5.0,KG,ANTISARSCOV2 S PC ELECSYS QTY 5 PCS BATCH NO 53218001 MFG DT 25.1.2021 EXP DT 30.4.2021,0.0,,,,,,KPAF,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,1091,Pakistan Trade Atlas All 2021 HS 382200.csv,10.0,256 | 777,elecsys | elecsys,"{'elecsys': 20, '': '1ea'} | {'elecsys': 20, '': '1ea'}",3.0,893 | 911 | 914,"roche,diagnostics,gmbh | roche,diagnostics,gmbh | roche,diagnostics,gmbh", |  | ,20.0,256 | 893 | 911
1091,1091,29503,08-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ROCHE PAKISTAN LTD,"37-C, Block 6, P.E.C.H.S P.O. Box 20021",PK - Karachi,+92 2134540731,+92 2134549563,.,www.roche.com.pk,"ROCHE DIAGNOSTICS GMBH , SANDHOFER STRASSE 116",,Germany,7600.7,0.0,USD,0.0,,0.0,,10.0,KG,ANTISRASCOV2 S ELECSYS COBAS E 200 QTY 10 PCS BATCH NO 51639401 MFG DT 22.10.2020 EXP DT 30.4.2021,0.0,,,,,,KPAF,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,1092,Pakistan Trade Atlas All 2021 HS 382200.csv,10.0,256 | 777,elecsys | elecsys,"{'elecsys': 20, '': '1ea'} | {'elecsys': 20, '': '1ea'}",3.0,893 | 911 | 914,"roche,diagnostics,gmbh | roche,diagnostics,gmbh | roche,diagnostics,gmbh", |  | ,20.0,256 | 893 | 911
1092,1092,29506,08-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ROCHE PAKISTAN LTD,"37-C, Block 6, P.E.C.H.S P.O. Box 20021",PK - Karachi,+92 2134540731,+92 2134549563,.,www.roche.com.pk,"ROCHE DIAGNOSTICS GMBH , SANDHOFER STRASSE 116",,Germany,147.8,0.0,USD,0.0,,0.0,,5.0,KG,ANTISARSCOV2 S CS ELECSYS QTY 5 PCS BATCH NO 51336001 MFG DT 21.10.2020 EXP DT 30.9.2021,0.0,,,,,,KPAF,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,1093,Pakistan Trade Atlas All 2021 HS 382200.csv,10.0,256 | 777,elecsys | elecsys,"{'elecsys': 20, '': '1ea'} | {'elecsys': 20, '': '1ea'}",3.0,893 | 911 | 914,"roche,diagnostics,gmbh | roche,diagnostics,gmbh | roche,diagnostics,gmbh", |  | ,20.0,256 | 893 | 911
1093,1093,29509,08-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES PAKISTAN,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",PK - Karachi,.,+92 2135046574,.,www.abbott.com.pk,"ABBOTT DIAGNOSTICS GMBH , MAX-PLANCK-RING 2",,Ireland,112.6,0.0,USD,0.0,,0.0,,1.0,KG,ALINITY SARS COV2  IGG   CTL OUSControl,0.0,,,,,,KPAF,,KUNDI SERVICES LTD.,,0.0,,,,,,,,,,,1094,Pakistan Trade Atlas All 2021 HS 382200.csv,4.0,1075,igg,"{'igg': 4, '': '1ea'}",1.8,484,"abbott,diagnostics,gmbh",,1.0,768 | 771
