paproduct detailno,arrival date,hs code,hs code description,importer name,importer address,city state,tel,fax,e-mail,web,exporter name,exporter address,country of origin,import value fob,import value cif,currency,net weight,net weight unit,gross weight,gross weight unit,quantity,quantity unit,product details,number of packages,packages unit,incoterms,place of delivery,brand name,manufactoring company,port of arrival,port of departure,notify party,notify address,volume,volume unit,preport,shipper country,us state,us port2,final us port,final foreign port,final country,container count,total teus,source_data_row,source_file_name
26431,02-04-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",HOSPICARE SYSTEM,"45 MEZ FLOOR, NOBLE HEIGHTSMAIN UNIVERSITY ROAD KARACHI PAKISTAN",PK - Pakistan,.,.,.,.,"ABBOTT GMBH & CO KG , FRANKFURT",,United States,540.0,0.0,USD,0.0,,0.0,,3.0,KG,RT SARS COV2 RGT CTL PCR KIT,0.0,,,,,,KPAF,,UNITED COMMERCIAL SERVICES,,0.0,,,,,,,,,,,985,Pakistan Trade Atlas All 2021 HS 382200.csv
26447,02-04-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",SHAWN ENTERPRIES,SHOP NO.93 MZ LAND MARK PLAZA GULBERG LAHORE GULBERG TOWN,PK - Pakistan,.,.,.,.,ARTOPX LTD,,Hong Kong,125.0,0.0,USD,0.0,,0.0,,5.0,KG,RAPID TEST FOR SARS COVID .19 ANTIGEN,0.0,,,,,,IPAF,,,,0.0,,,,,,,,,,,986,Pakistan Trade Atlas All 2021 HS 382200.csv
26452,02-04-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",HOSPICARE SYSTEM,"45 MEZ FLOOR, NOBLE HEIGHTSMAIN UNIVERSITY ROAD KARACHI PAKISTAN",PK - Pakistan,.,.,.,.,"ABBOTT GMBH & CO KG , FRANKFURT",,United States,263.82,0.0,USD,0.0,,0.0,,3.0,KG,RT MSAMPL PREP DBS BUFFER KIT SINGLE  MULTI CHANNEL PIPETTE FOR COVID19 USE,0.0,,,,,,KPAF,,UNITED COMMERCIAL SERVICES,,0.0,,,,,,,,,,,987,Pakistan Trade Atlas All 2021 HS 382200.csv
26463,02-04-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",HOSPICARE SYSTEM,"45 MEZ FLOOR, NOBLE HEIGHTSMAIN UNIVERSITY ROAD KARACHI PAKISTAN",PK - Pakistan,.,.,.,.,"ABBOTT GMBH & CO KG , FRANKFURT",,United States,450.0,0.0,USD,0.0,,0.0,,10.0,KG,M2K 200 ML RGT VESSEL 90 6X15 SINGLE  MULTI CHANNEL PIPETTE FOR COVID19 USE,0.0,,,,,,KPAF,,UNITED COMMERCIAL SERVICES,,0.0,,,,,,,,,,,988,Pakistan Trade Atlas All 2021 HS 382200.csv
26467,02-04-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",HOSPICARE SYSTEM,"45 MEZ FLOOR, NOBLE HEIGHTSMAIN UNIVERSITY ROAD KARACHI PAKISTAN",PK - Pakistan,.,.,.,.,"ABBOTT GMBH & CO KG , FRANKFURT",,United States,200.0,0.0,USD,0.0,,0.0,,1.0,KG,ASPS REACT VESSELS 2000X SINGLE  MULTI CHANNEL PIPETTE FOR COVID19 USE,0.0,,,,,,KPAF,,UNITED COMMERCIAL SERVICES,,0.0,,,,,,,,,,,989,Pakistan Trade Atlas All 2021 HS 382200.csv
26469,02-04-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",HOSPICARE SYSTEM,"45 MEZ FLOOR, NOBLE HEIGHTSMAIN UNIVERSITY ROAD KARACHI PAKISTAN",PK - Pakistan,.,.,.,.,"ABBOTT GMBH & CO KG , FRANKFURT",,China,10400.0,0.0,USD,0.0,,0.0,,130.0,KG,M2K 96WELL OPT PLATE 20X SINGLE  MULTI CHANNEL PIPETTE FOR COVID19 USE,0.0,,,,,,KPAF,,UNITED COMMERCIAL SERVICES,,0.0,,,,,,,,,,,990,Pakistan Trade Atlas All 2021 HS 382200.csv
26482,01-04-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ULTIMATE STEP GROUP,,PK - Pakistan,.,.,.,.,COPAN ITALIA SPA,,Italy,4428.26,0.0,USD,0.0,,0.0,,278.5,KG,"1 TRANSYSTEM SWAB AMIES APL COVID 19 SAMPLE COLLECTION KIT, LOT NO 210186300, QTY 12000 PCS,COPAN BRAND,ORIGIN ITALY, GROSS WEIGHT 278.5KGS",0.0,,,,,,IPAF,,,,0.0,,,,,,,,,,,991,Pakistan Trade Atlas All 2021 HS 382200.csv
26503,01-04-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES PAKISTAN,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",PK - Karachi,.,+92 2135046574,.,www.abbott.com.pk,ABBOTT DIAGNOSTICS GMBH,,Ireland,704.19,0.0,USD,0.0,,0.0,,3.0,KG,ARC SARS COV2 IGG II QUANT CALStandard or calibrator,0.0,,,,,,KPAF,,MAHEM ENTERPRISES.,,0.0,,,,,,,,,,,992,Pakistan Trade Atlas All 2021 HS 382200.csv
26513,01-04-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES PAKISTAN,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",PK - Karachi,.,+92 2135046574,.,www.abbott.com.pk,ABBOTT DIAGNOSTICS GMBH,,Ireland,234.73,0.0,USD,0.0,,0.0,,1.0,KG,ALNTY SARS COV2 IGG II QUANT CAECLIA KIT,0.0,,,,,,KPAF,,MAHEM ENTERPRISES.,,0.0,,,,,,,,,,,993,Pakistan Trade Atlas All 2021 HS 382200.csv
26532,30-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",JB SCIENTIFIC,KHI,PK - Pakistan,.,.,.,.,"EUROFINS GENESCAN TECHNOLOGIES GMBH , FRA",,Singapore,601.09,0.0,USD,0.0,,0.0,,1.0,KG,VIRSeek SARSCOV2 Mplex  96 reactions QTY1.00 KIT,0.0,,,,,,KPFI,,THAHEEM BROTHERS,,0.0,,,,,,,,,,,994,Pakistan Trade Atlas All 2021 HS 382200.csv
26590,30-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",HOORA PHARMA,"G-143, Defence View, Phase-II, Shaheed-e-Millat Expressway,",PK - Karachi,+92 2135388251,+92 2135388249,info@hoorapharma.com,www.hoorapharma.com,"SIEMENS HEALTHCARE DIAGNOSTICS PRODUCTS GMBH , DUS",,Germany,370.0,0.0,USD,0.0,,0.0,,1.0,KG,ITEMS SERIAL NO.14 ATELLICA IM SCOVG 100T,0.0,,,,,,KPAF,,LIAQUAT TRADERS,,0.0,,,,,,,,,,,995,Pakistan Trade Atlas All 2021 HS 382200.csv
26609,30-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",HOSPICARE SYSTEM,"45 MEZ FLOOR, NOBLE HEIGHTSMAIN UNIVERSITY ROAD KARACHI PAKISTAN",PK - Pakistan,.,.,.,.,"AESKU DIAGNOSTICS GMBH & CO KG , GERMANY",,,3022.16,0.0,USD,0.0,,0.0,,20.0,KG,6123 AESKULISA SARS COV2 NP IGM 5KIT 6126 AESKULISA SARS COV2 SI IGM 15KIT,0.0,,,,,,KPFI,,,,0.0,,,,,,,,,,,996,Pakistan Trade Atlas All 2021 HS 382200.csv
26661,30-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ROCHE PAKISTAN LTD,"37-C, Block 6, P.E.C.H.S P.O. Box 20021",PK - Karachi,+92 2134540731,+92 2134549563,.,www.roche.com.pk,"ROCHE DIAGNOSTICS CORP , JFK",,United States,212900.0,0.0,USD,0.0,,0.0,,100.0,KG,"KIT COBAS 68008800 SARSCOV2 192T QTY 100 PCS BATCH NO G 32249 MFG DT 7.1.2021 EXP DT 30.11.2021 EXEMPTION OF SRO 1251, 1257 AND 1241 SERIAL 10",0.0,,,,,,KPAF,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,997,Pakistan Trade Atlas All 2021 HS 382200.csv
26666,30-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",HOSPICARE SYSTEM,"45 MEZ FLOOR, NOBLE HEIGHTSMAIN UNIVERSITY ROAD KARACHI PAKISTAN",PK - Pakistan,.,.,.,.,"AESKU DIAGNOSTICS GMBH & CO KG , GERMANY",,,105.78,0.0,USD,0.0,,0.0,,6.0,KG,840003 AESKU RAPID SARS COV2 6KIT,0.0,,,,,,KPFI,,,,0.0,,,,,,,,,,,998,Pakistan Trade Atlas All 2021 HS 382200.csv
26686,30-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",HOSPICARE SYSTEM,"45 MEZ FLOOR, NOBLE HEIGHTSMAIN UNIVERSITY ROAD KARACHI PAKISTAN",PK - Pakistan,.,.,.,.,"AESKU DIAGNOSTICS GMBH & CO KG , GERMANY",,,141.03,0.0,USD,0.0,,0.0,,2.0,KG,840001 AESKU RAPID SARS COV2 RAPID TEST  02 KIT,0.0,,,,,,KPFI,,,,0.0,,,,,,,,,,,999,Pakistan Trade Atlas All 2021 HS 382200.csv
26718,30-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ROCHE PAKISTAN LTD,"37-C, Block 6, P.E.C.H.S P.O. Box 20021",PK - Karachi,+92 2134540731,+92 2134549563,.,www.roche.com.pk,"ROCHE DIAGNOSTICS CORP , JFK",,United States,2856.64,0.0,USD,0.0,,0.0,,16.0,KG,"KIT COBAS 68008800 SARSCOV2 RMC QTY 16 PCS BATCH NO G32324 MFG DT 15.1.2021 EXP DT 31.12.2021 EXEMPTION OF SRO 1251, 1257 AND 1241 SERIAL 10",0.0,,,,,,KPAF,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,1000,Pakistan Trade Atlas All 2021 HS 382200.csv
26719,30-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",A.J. MIRZA PHARMA (PVT) LTD,"1st Floor, Shafi Court, Mereweather Road, Civil Lines,",PK - Karachi,+92 2135680236,+92 2135680215,info@ajmpharma.com,www.ajmpharma.com,"JIANGSU WELL BIOTECH CO LTD , PVG",,China,1800.0,0.0,USD,0.0,,0.0,,500.0,KG,IMMUNOCHROMATOGRAPHIC KIT FOR COVID19 AG RAPID SALIVA TEST DEVICE 20 TESTBOX  Expiry Date Nov 22.2022,0.0,,,,,,KPAF,,INTERNATIONAL CUSTOMER SERVICE,,0.0,,,,,,,,,,,1001,Pakistan Trade Atlas All 2021 HS 382200.csv
26792,29-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",MOLECULAR BIOLOGY PRODUCT,KARACHI PAKISTAN,PK - Pakistan,.,.,.,.,MOLECULAR BIOLOGY PRODUCTS INC. C/O AMAFHA ENTERPR,,Canada,13200.0,0.0,USD,0.0,,0.0,,120.0,KG,Covid 19 Real time PCR Plate 96 Well PCR    Qty 100 ca,0.0,,,,,,KPFI,,,,0.0,,,,,,,,,,,1002,Pakistan Trade Atlas All 2021 HS 382200.csv
26812,29-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",MOLECULAR BIOLOGY PRODUCT,KARACHI PAKISTAN,PK - Pakistan,.,.,.,.,"MOLECULAR BIOLOGY PRODUCTS , DUBAI UAE",,Canada,2250.0,0.0,USD,0.0,,0.0,,5.0,KG,REALTIME PCR KITFOR COVID 19 QTY5.00 KIT,0.0,,,,,,KPFI,,,,0.0,,,,,,,,,,,1003,Pakistan Trade Atlas All 2021 HS 382200.csv
26860,29-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",MOLECULAR BIOLOGY PRODUCT,KARACHI PAKISTAN,PK - Pakistan,.,.,.,.,MOLECULAR BIOLOGY PRODUCTS INC. C/O AMAFHA ENTERPR,,Canada,14567.68,0.0,USD,0.0,,0.0,,76.0,KG,Covid19 Corning Culture Tube PCR  16X125  TCT  Qty500tubes  Cas,0.0,,,,,,KPFI,,,,0.0,,,,,,,,,,,1004,Pakistan Trade Atlas All 2021 HS 382200.csv
26869,29-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES PAKISTAN,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",PK - Karachi,.,+92 2135046574,.,www.abbott.com.pk,"ABBOTT DIAGNOSTICS GMBH , FRA",,Ireland,8086.4,0.0,USD,0.0,,0.0,,80.0,KG,ALINITY SARSCOV2 IGM 200T OUSECLIA KIT,0.0,,,,,,KPAF,,KUNDI SERVICES LTD.,,0.0,,,,,,,,,,,1005,Pakistan Trade Atlas All 2021 HS 382200.csv
26898,29-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",EURONANO DIAGNOSTICS (PRIVATE) LIMITED,KHI,PK - Pakistan,.,.,.,.,,,Turkey,114800.0,0.0,USD,0.0,,0.0,,350.0,KG,BOSPHORE NOVEL CORONAVIRUS 2019NCOV DETECTION KIT V4 100RXNBOX QTY 350 KIT,0.0,,,,,,KPAF,,PRMIER SERVICES INTERNATIONAL,,0.0,,,,,,,,,,,1006,Pakistan Trade Atlas All 2021 HS 382200.csv
26943,29-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",LABSERV PAKISTAN,KARACHI PAKISTAN,PK - Pakistan,.,.,.,.,"CAREDX AB , ARN",,Germany,5572.53,0.0,USD,0.0,,0.0,,44.0,KG,"LABORATORY REAGENTSDSDNA NCX,CARDIOLIPIN,TISSUE TRANSGLUTAMINASE,ECHINOCOCCUS,RUBELLA VIRUS,MERS CORONAVIRUS,EBNA1QTY 44 ELISA S.NO 22",0.0,,,,,,KPFI,,,,0.0,,,,,,,,,,,1007,Pakistan Trade Atlas All 2021 HS 382200.csv
26946,29-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ROCHE PAKISTAN LTD,"37-C, Block 6, P.E.C.H.S P.O. Box 20021",PK - Karachi,+92 2134540731,+92 2134549563,.,www.roche.com.pk,"ROCHE DIAGNOSTICS GMBH, DOSF , FRA",,Germany,2280.21,0.0,USD,0.0,,0.0,,3.0,KG,ANTISARASCOV2 S ELECSYS COBAS E 200  QTY 3 PCS BATCH NO 53919601 MFG DT 15.2.2021 EXP DT 31.8.2021,0.0,,,,,,KPAF,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,1008,Pakistan Trade Atlas All 2021 HS 382200.csv
26962,29-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES PAKISTAN,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",PK - Karachi,.,+92 2135046574,.,www.abbott.com.pk,"ABBOTT DIAGNOSTICS GMBH , FRA",,Ireland,63.05,0.0,USD,0.0,,0.0,,1.0,KG,ALINITY SARSCOV2 IGM CTL OUSControl,0.0,,,,,,KPAF,,KUNDI SERVICES LTD.,,0.0,,,,,,,,,,,1009,Pakistan Trade Atlas All 2021 HS 382200.csv
26988,29-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ROCHE PAKISTAN LTD,"37-C, Block 6, P.E.C.H.S P.O. Box 20021",PK - Karachi,+92 2134540731,+92 2134549563,.,www.roche.com.pk,"ROCHE DIAGNOSTICS GMBH, DOSF , FRA",,Germany,19.24,0.0,USD,0.0,,0.0,,1.0,KG,ANTISARSCOV2 S PC ELECSYS QTY 1 PCS BATCH NO 53741801  MFG DT 11.2.2021 EXP DT 31.5.2021,0.0,,,,,,KPAF,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,1010,Pakistan Trade Atlas All 2021 HS 382200.csv
27032,29-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ROCHE PAKISTAN LTD,"37-C, Block 6, P.E.C.H.S P.O. Box 20021",PK - Karachi,+92 2134540731,+92 2134549563,.,www.roche.com.pk,"ROCHE DIAGNOSTICS GMBH, DOSF , FRA",,Germany,29.56,0.0,USD,0.0,,0.0,,1.0,KG,ANTISARSCOV2 S CS ELECSYS  QTY 1 PCS BATCH NO 51336001 MFG DT 21.10.2020 EXP DT 30.9.2021,0.0,,,,,,KPAF,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,1011,Pakistan Trade Atlas All 2021 HS 382200.csv
27035,29-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",S. EJAZUDDIN & CO.,1ST FLOOR ZIA PLAZA ALTAF HUSSAIN ROAD KARACHI 74800 - PAKISTAN.,PK - Pakistan,.,.,.,.,"SYSMEX ASIA PACIFIC PTE LTD , 9 TAMPINES GRANDE 06",,Germany,2054.0,0.0,USD,0.0,,0.0,,4.0,KG,DIAGNOSTIC REALTIME PCR KIT FOR COVID19 VIROQ SARSCOV2 96 TEST KIT BATCH NO006VW12QTY 04ADD FREIGHT,0.0,,,,,,KPAF,,PAK HAIDER INTERNATIONAL,,0.0,,,,,,,,,,,1012,Pakistan Trade Atlas All 2021 HS 382200.csv
27060,29-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",MOLECULAR BIOLOGY PRODUCT,KARACHI PAKISTAN,PK - Pakistan,.,.,.,.,"MOLECULAR BIOLOGY PRODUCTS , DUBAI UAE",,Canada,2500.0,0.0,USD,0.0,,0.0,,10.0,KG,REALTIME PCR KITFOR COVID 19 QTY10 KIT,0.0,,,,,,KPFI,,,,0.0,,,,,,,,,,,1013,Pakistan Trade Atlas All 2021 HS 382200.csv
27116,27-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",SIND MEDICAL STORES,"13-B, Block 6, Pechs Shahrah-E-Faisal",PK - Karachi,+92 2134521629,+92 2134384084,info@sms-pakistan.com,www.sms-pakistan.com.pk,"DIASORIN SPA , MXP",,Italy,30984.97,0.0,USD,0.0,,0.0,,309.44,KG,"Diagnostic Kits For HIV, Hepatitis, Cancer and Corona Virus9F8001 Murex HBSAG V3 96 TestCustom Tariff 38220000Delivery note 5000968018 of 10.03.2021Your order PO5687 of",0.0,,,,,,KPFI,,MUSTAFAI CORP.,,0.0,,,,,,,,,,,1014,Pakistan Trade Atlas All 2021 HS 382200.csv
27121,27-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",BRIOGEN (PVT) LTD,KARACHI PAKISTAN,PK - Pakistan,.,.,.,.,"QIAGEN GMBH , DUS",,Germany,323.94,0.0,USD,0.0,,0.0,,2.0,KG,"SARSCOV2 N1N2 ASSAY KIT 600 EXEMPTION OF SRO CUSTOM DUTY 1251, SALE TEX 1257, INCOME TAX 1241 SERIAL  10 QTY 2 PCS BATCH NO 166050434 EXP 24.10.2022",0.0,,,,,,KPFI,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,1015,Pakistan Trade Atlas All 2021 HS 382200.csv
27149,26-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",TM ENTERPRISES,KHI,PK - Pakistan,.,.,.,.,"BRITISH PHARMACOPOEIA COMMISSI , LHR",,United Kingdom,9.53,0.0,USD,0.0,,0.0,,1.0,KG,Candesartan cilexetil for peak identification REFERANCE STANDARD,0.0,,,,,,KPAF,,,,0.0,,,,,,,,,,,1016,Pakistan Trade Atlas All 2021 HS 382200.csv
27212,25-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES PAKISTAN,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",PK - Karachi,.,+92 2135046574,.,www.abbott.com.pk,"ABBOTT DIAGNOSTICS GMBH , FRA",,Ireland,80.8,0.0,USD,0.0,,0.0,,2.0,KG,ARC SARSCOVID 2 CA  OUS,0.0,,,,,,KPAF,,KUNDI SERVICES LTD.,,0.0,,,,,,,,,,,1017,Pakistan Trade Atlas All 2021 HS 382200.csv
27215,25-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES PAKISTAN,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",PK - Karachi,.,+92 2135046574,.,www.abbott.com.pk,"ABBOTT DIAGNOSTICS GMBH , FRA",,Ireland,6671.0,0.0,USD,0.0,,0.0,,20.0,KG,ALNTY SARS COV2 IGGII QUANT 20ECLIA KIT,0.0,,,,,,KPAF,,KUNDI SERVICES LTD.,,0.0,,,,,,,,,,,1018,Pakistan Trade Atlas All 2021 HS 382200.csv
27218,25-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES PAKISTAN,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",PK - Karachi,.,+92 2135046574,.,www.abbott.com.pk,"ABBOTT DIAGNOSTICS GMBH , FRA",,Ireland,40.4,0.0,USD,0.0,,0.0,,1.0,KG,ALINITY SARS COVID 2 IGG CAL  OUS,0.0,,,,,,KPAF,,KUNDI SERVICES LTD.,,0.0,,,,,,,,,,,1019,Pakistan Trade Atlas All 2021 HS 382200.csv
27230,25-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES PAKISTAN,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",PK - Karachi,.,+92 2135046574,.,www.abbott.com.pk,"ABBOTT DIAGNOSTICS GMBH , FRA",,Kuwait,1667.8,0.0,USD,0.0,,0.0,,10.0,KG,ARC SARC COV2 IGGII QUANT 100T ECLIA KIT,0.0,,,,,,KPAF,,KUNDI SERVICES LTD.,,0.0,,,,,,,,,,,1020,Pakistan Trade Atlas All 2021 HS 382200.csv
27240,25-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",DIAGNOSTICS SYSTEMS,KARACHI PAKISTAN,PK - Pakistan,.,.,.,.,"BOLLORE LOGISTICS UK LTD , UNIT 3, ALPHA POINT BRA",,United Kingdom,58131.0,0.0,USD,0.0,,0.0,,100.0,KG,GENESIG REAL TIME PCR COVID19 KIT 96 REACTION 100 KITS NO.ZPATHCOVID19CE,0.0,,,,,,KPFI,,BABA IMPEX,,0.0,,,,,,,,,,,1021,Pakistan Trade Atlas All 2021 HS 382200.csv
27242,25-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES PAKISTAN,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",PK - Karachi,.,+92 2135046574,.,www.abbott.com.pk,"ABBOTT DIAGNOSTICS GMBH , FRA",,Ireland,55.69,0.0,USD,0.0,,0.0,,1.0,KG,ALNTY SARSCOV2 IGM CAL OUS,0.0,,,,,,KPAF,,KUNDI SERVICES LTD.,,0.0,,,,,,,,,,,1022,Pakistan Trade Atlas All 2021 HS 382200.csv
27251,25-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES PAKISTAN,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",PK - Karachi,.,+92 2135046574,.,www.abbott.com.pk,"ABBOTT DIAGNOSTICS GMBH , FRA",,Ireland,824.64,0.0,USD,0.0,,0.0,,3.0,KG,ARC SARS COV2 IGGII QUANT CONT ECLIA KIT,0.0,,,,,,KPAF,,KUNDI SERVICES LTD.,,0.0,,,,,,,,,,,1023,Pakistan Trade Atlas All 2021 HS 382200.csv
