NO,ARRIVAL DATE,HS CODE,HS CODE DESCRIPTION,IMPORTER NAME,IMPORTER ADDRESS,CITY STATE,TEL,FAX,E-MAIL,WEB,EXPORTER NAME,EXPORTER ADDRESS,COUNTRY OF ORIGIN,IMPORT VALUE FOB,IMPORT VALUE CIF,CURRENCY,NET WEIGHT,NET WEIGHT UNIT,GROSS WEIGHT,GROSS WEIGHT UNIT,QUANTITY,QUANTITY UNIT,PRODUCT DETAILS,NUMBER OF PACKAGES,PACKAGES UNIT,INCOTERMS,PLACE OF DELIVERY,BRAND NAME,MANUFACTORING COMPANY,PORT OF ARRIVAL,PORT OF DEPARTURE,NOTIFY PARTY,NOTIFY ADDRESS,VOLUME,VOLUME UNIT,PREPORT,SHIPPER COUNTRY,US STATE,US PORT2,FINAL US PORT,FINAL FOREIGN PORT,FINAL COUNTRY,CONTAINER COUNT,TOTAL TEUS,source_data_row,source_file_name
4636,2021-07-27 03:00:00,38220090,Lain-lain,PT. PAKAR BIOMEDIKA INDONESIA,"JL. RANCABENTANG NO.12 B, CIUMBULEUIT CIDADAP, KOTA BANDUNG",ID - Indonesia,.,.,.,.,FAPON INTERNATIONAL LIMITED,"ROOM 1001, 10/FLOOR, BLOCK A, ALEXANDRA INDUSTRIAL",Hong Kong,0.0,9.16,USD,0.17,Kg.,8.5,Kg.,1.0,MGM,FPZ0648 SARS-COV-2 PROTEIN,0,PK,,,,,SOEKARNO-HATTA (U),HONG KONG,CATHAY PACIFIC,,0,,,Hong Kong,,,,,,,,4636,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx
4644,2021-07-27 03:00:00,38220090,Lain-lain,PT. PAKAR BIOMEDIKA INDONESIA,"JL. RANCABENTANG NO.12 B, CIUMBULEUIT CIDADAP, KOTA BANDUNG",ID - Indonesia,.,.,.,.,FAPON INTERNATIONAL LIMITED,"ROOM 1001, 10/FLOOR, BLOCK A, ALEXANDRA INDUSTRIAL",Hong Kong,0.0,18.33,USD,0.34,Kg.,8.5,Kg.,40.0,MGM,HIER-R-001 SARS-COV-2 PROTEIN,0,PK,,,,,SOEKARNO-HATTA (U),HONG KONG,CATHAY PACIFIC,,0,,,Hong Kong,,,,,,,,4644,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx
4650,2021-07-27 03:00:00,38220090,Lain-lain,PT. ABBOTT PRODUCTS INDONESIA,WISMA PONDOK INDAH 2 LT.10 SUITE 1000 JL. SULTAN ISKANDAR MUDA KAV. V-,ID - Indonesia,.,.,.,.,ABBOTT  DIAGNOSTICS GMBH,MAX-PLANCK-RING 2 65205 WIESBADEN GERMANY,Germany,0.0,1381.27,USD,0.35,Kg.,36.0,Kg.,5.0,EA,6S6012 ARC SARS COV2 IGGII QUANT CONT,0,PK,,,,,SOEKARNO-HATTA (U),FRANKFURT AM MAIN,EMIRATES,,0,,,Ireland,,,,,,,,4650,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx
4653,2021-07-27 03:00:00,38220090,Lain-lain,PT. ROCHE INDONESIA,"GEDUNG AIA CENTRAL LT 32,33,35,36,JL JEND SUDIRMAN KAV 48A KEL KARET S",ID - Indonesia,.,.,.,.,ROCHE DIAGNOSTICS INTERNATIONAL LTD,FORRENSTRASSE 2 CH-6343 ROTKREUZ / SWITZERLAND,Switzerland,0.0,23850000.0,IDR,2.24,Kg.,1602.2,Kg.,100.0,PCE,09370064190 SARS-COV-2 EXTRACTION SOLUTION,0,PK,,,,,SOEKARNO-HATTA (U),LUXEMBOURG,CARGOLUX AIRLINE,,0,,,Germany,,,,,,,,4653,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx
4667,2021-07-27 03:00:00,38220090,Lain-lain,PT. ABBOTT PRODUCTS INDONESIA,WISMA PONDOK INDAH 2 LT.10 SUITE 1000 JL. SULTAN ISKANDAR MUDA KAV. V-,ID - Indonesia,.,.,.,.,ABBOTT  DIAGNOSTICS GMBH,MAX-PLANCK-RING 2 65205 WIESBADEN GERMANY,Germany,0.0,1006.66,USD,2.34,Kg.,1186.0,Kg.,5.0,EA,6S6022 ARC SARS COV2 IGGII QUANT 100T,0,PK,,,,,SOEKARNO-HATTA (U),FRANKFURT AM MAIN,EMIRATES,,0,,,Ireland,,,,,,,,4667,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx
4681,2021-07-27 03:00:00,38220090,Lain-lain,PT. HARSEN LABORATORIES,"JL. RAYA BOGOR KM 24,6 SUSUKAN - CIRACAS JAKARTA TIMUR 13750",ID - Indonesia,.,.,.,.,ODYS TECHNOLOGY INC.,"ROOM 1702,SINO CENTER,582-592 NATHAN RD.,MONGKOK",Hong Kong,0.0,2400.0,USD,5.39,Kg.,88.0,Kg.,1000.0,PCE,SARS-COV-2 IGM (CLIA),0,PK,,,,,SOEKARNO-HATTA (U),GUANGZHOU,GARUDA INDONESIA,,0,,,China,,,,,,,,4681,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx
4710,2021-07-27 03:00:00,38220090,Lain-lain,PT TRIDINAMIKA JAYA INSTRUMENT,"JL.BOULEVARD RAYA BLOK BA.3/15,GADING SERPONG PAKULONAN BARAT,KELAPA D",ID - Indonesia,.,.,.,.,PACIFIC TWIN TECHNOLOGIES PTE. LTD.,"100 Jalan Sultan #05-27, Sultan Plaza, Singapore",Singapore,0.0,91858.8,USD,13.9,Kg.,33.2,Kg.,100.0,PCE,BIOMAXIMA PCR 5008 SARS-COV-2 REAL TIME PCR LAB-KITTM,0,PK,,,,,SOEKARNO-HATTA (U),WARSZAWA,MY INDO AIRLINES,,0,,,Poland,,,,,,,,4710,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx
4721,2021-07-27 03:00:00,38220090,Lain-lain,PT. KIRANA JAYA LESTARI,"JL. TANAH ABANG II NO.37, PETOJO SELATAN, GAMBIR, JAKARTA PUSAT.",ID - Indonesia,.,.,.,.,VIVACHEK BIOTECH ( HANGZHOU ) CO. LTD.,"LVL 2,BLOCK 2,146 EAST CHAOFENG RD,YUHANG ZHEJIANG",China,0.0,38009.3,USD,266.0,Kg.,548.0,Kg.,35000.0,PCE,VIVADIAG COVID-19 IGM/IGG RAPID TEST BAIK & BARU,49,CT,,,,,SOEKARNO-HATTA (U),SHANGHAI,GARUDA INDONESIA,,0,,,China,,,,,,,,4721,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx
4726,2021-07-27 03:00:00,38220090,Lain-lain,PT. HARSEN LABORATORIES,"JL. RAYA BOGOR KM 24,6 SUSUKAN - CIRACAS JAKARTA TIMUR 13750",ID - Indonesia,.,.,.,.,ODYS TECHNOLOGY INC.,"ROOM 1702,SINO CENTER,582-592 NATHAN RD.,MONGKOK",Hong Kong,0.0,7200.0,USD,16.16,Kg.,88.0,Kg.,3000.0,PCE,SARS-COV-2 IGG (CLIA),0,PK,,,,,SOEKARNO-HATTA (U),GUANGZHOU,GARUDA INDONESIA,,0,,,China,,,,,,,,4726,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx
4761,2021-07-27 03:00:00,38220090,Lain-lain,PT. ABBOTT PRODUCTS INDONESIA,WISMA PONDOK INDAH 2 LT.10 SUITE 1000 JL. SULTAN ISKANDAR MUDA KAV. V-,ID - Indonesia,.,.,.,.,ABBOTT  DIAGNOSTICS GMBH,MAX-PLANCK-RING 2 65205 WIESBADEN GERMANY,Germany,0.0,552.51,USD,0.14,Kg.,36.0,Kg.,2.0,EA,6S6012 ARC SARS COV2 IGGII QUANT CONT,0,PK,,,,,SOEKARNO-HATTA (U),FRANKFURT AM MAIN,EMIRATES,,0,,,Ireland,,,,,,,,4761,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx
4771,2021-07-27 03:00:00,38220090,Lain-lain,PT. ABBOTT PRODUCTS INDONESIA,WISMA PONDOK INDAH 2 LT.10 SUITE 1000 JL. SULTAN ISKANDAR MUDA KAV. V-,ID - Indonesia,.,.,.,.,ABBOTT  DIAGNOSTICS GMBH,MAX-PLANCK-RING 2 65205 WIESBADEN GERMANY,Germany,0.0,1179.52,USD,0.38,Kg.,10.0,Kg.,5.0,EA,6S6002 ARC SARS COVID2 IGGII QUANT CAL,1,PK,,,,,SOEKARNO-HATTA (U),FRANKFURT AM MAIN,EMIRATES,,0,,,Ireland,,,,,,,,4771,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx
4806,2021-07-27 03:00:00,38220090,Lain-lain,PT. NUSANTARA BINA DIAGNOSTIKA,"PERTOKOAN BALI VIEW NO 35, JL RAJAWALI, KEC. PISANGAN CIPUTAT TIMUR, K",ID - Indonesia,.,.,.,.,"KH MEDICAL CO.,LTD.","C-1402 947 HANAM DAERO, HANAM-SI, GYEONGGI-DO 12982 REP. OF KOREA",South Korea,0.0,317366.0,USD,195.0,Kg.,195.0,Kg.,604.0,PCE,RADI COVID-19 DETECTION KIT,0,PK,,,,,SOEKARNO-HATTA (U),INCHEON,KOREAN AIR,,0,,,North Korea,,,,,,,,4806,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx
4817,2021-07-27 03:00:00,38220020,"Kertas karton, gumpalan selulosa dan jaringan dari serat selulosa diresapi atau dilapisi reagen diagnosa atau laboratorium",PT. TRIMITRA WISESA ABADI,KOMPLEK PERTOKOAN LINDETEVES TRADE CENTER LT.2 BLOK C 43 NO. 27-28 JL.,ID - Indonesia,.,.,.,.,"KIN & COMPANY CO., LTD","4F MIJOO PLAZA, SUNGNAM-DAERO 343 BEONGIL 12-8,",South Korea,0.0,1190420.0,USD,490.0,Kg.,490.0,Kg.,131200.0,PCE,LILIF COVID-19 MULTI REAL-TIME RT-PCR (INCLUDING DRY ICE),0,PK,,,,,SOEKARNO-HATTA (U),GUANGZHOU,KOREAN AIRLINES,,0,,,China,,,,,,,,4817,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx
4824,2021-07-27 03:00:00,38220090,Lain-lain,PT. ABBOTT PRODUCTS INDONESIA,WISMA PONDOK INDAH 2 LT.10 SUITE 1000 JL. SULTAN ISKANDAR MUDA KAV. V-,ID - Indonesia,.,.,.,.,ABBOTT  DIAGNOSTICS GMBH,MAX-PLANCK-RING 2 65205 WIESBADEN GERMANY,Germany,0.0,828.76,USD,0.21,Kg.,36.0,Kg.,3.0,EA,6S6012 ARC SARS COV2 IGGII QUANT CONT,0,PK,,,,,SOEKARNO-HATTA (U),FRANKFURT AM MAIN,EMIRATES,,0,,,Ireland,,,,,,,,4824,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx
4833,2021-07-27 03:00:00,38220090,Lain-lain,PT. PAKAR BIOMEDIKA INDONESIA,"JL. RANCABENTANG NO.12 B, CIUMBULEUIT CIDADAP, KOTA BANDUNG",ID - Indonesia,.,.,.,.,FAPON INTERNATIONAL LIMITED,"ROOM 1001, 10/FLOOR, BLOCK A, ALEXANDRA INDUSTRIAL",Hong Kong,0.0,18.33,USD,0.34,Kg.,8.5,Kg.,1.0,MGM,FPZ0638 SARS-COV-2 PROTEIN,0,PK,,,,,SOEKARNO-HATTA (U),HONG KONG,CATHAY PACIFIC,,0,,,Hong Kong,,,,,,,,4833,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx
4878,2021-07-27 03:00:00,38220090,Lain-lain,PT. ROCHE INDONESIA,"GEDUNG AIA CENTRAL LT 32,33,35,36,JL JEND SUDIRMAN KAV 48A KEL KARET S",ID - Indonesia,.,.,.,.,ROCHE DIAGNOSTICS INTERNATIONAL LTD,FORRENSTRASSE 2 CH-6343 ROTKREUZ / SWITZERLAND,Switzerland,0.0,48768000.0,IDR,4.58,Kg.,1602.2,Kg.,120.0,PCE,09289313190 ANTI-SARS-COV-2 S PC ELECSYS,0,PK,,,,,SOEKARNO-HATTA (U),LUXEMBOURG,CARGOLUX AIRLINE,,0,,,Germany,,,,,,,,4878,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx
4881,2021-07-27 03:00:00,38220090,Lain-lain,PT. PAKAR BIOMEDIKA INDONESIA,"JL. RANCABENTANG NO.12 B, CIUMBULEUIT CIDADAP, KOTA BANDUNG",ID - Indonesia,.,.,.,.,FAPON INTERNATIONAL LIMITED,"ROOM 1001, 10/FLOOR, BLOCK A, ALEXANDRA INDUSTRIAL",Hong Kong,0.0,36.66,USD,0.68,Kg.,8.5,Kg.,80.0,VI,VL-4 SARS-COV-2 PROTEIN,0,PK,,,,,SOEKARNO-HATTA (U),HONG KONG,CATHAY PACIFIC,,0,,,Hong Kong,,,,,,,,4881,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx
4889,2021-07-27 03:00:00,38220090,Lain-lain,PT. KIRANA JAYA LESTARI,"JL. TANAH ABANG II NO.37, PETOJO SELATAN, GAMBIR, JAKARTA PUSAT.",ID - Indonesia,.,.,.,.,VIVACHEK BIOTECH ( HANGZHOU ) CO. LTD.,"LVL 2,BLOCK 2,146 EAST CHAOFENG RD,YUHANG ZHEJIANG",China,0.0,10859.8,USD,76.0,Kg.,548.0,Kg.,100000.0,PCE,VIVADIAG SARS-COV-2 AG RAPID TEST: REPLACEMENT BUFFER ( FOC ) BAIK & BARU,20,CT,,,,,SOEKARNO-HATTA (U),SHANGHAI,GARUDA INDONESIA,,0,,,China,,,,,,,,4889,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx
4895,2021-07-27 03:00:00,38220090,Lain-lain,PT. ABBOTT PRODUCTS INDONESIA,WISMA PONDOK INDAH 2 LT.10 SUITE 1000 JL. SULTAN ISKANDAR MUDA KAV. V-,ID - Indonesia,.,.,.,.,ABBOTT  DIAGNOSTICS GMBH,MAX-PLANCK-RING 2 65205 WIESBADEN GERMANY,Germany,0.0,235.9,USD,0.06,Kg.,36.0,Kg.,1.0,EA,6S6102 ALNTY SARS COV2 IGGII QUANT CA,0,PK,,,,,SOEKARNO-HATTA (U),FRANKFURT AM MAIN,EMIRATES,,0,,,Ireland,,,,,,,,4895,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx
4897,2021-07-27 03:00:00,38220090,Lain-lain,PT. ROCHE INDONESIA,"GEDUNG AIA CENTRAL LT 32,33,35,36,JL JEND SUDIRMAN KAV 48A KEL KARET S",ID - Indonesia,.,.,.,.,ROCHE DIAGNOSTICS INTERNATIONAL LTD,FORRENSTRASSE 2 CH-6343 ROTKREUZ / SWITZERLAND,Switzerland,0.0,6360000.0,IDR,0.6,Kg.,1602.2,Kg.,30.0,PCE,09345302190 SARS-COV-2 AG PC ELECSYS,0,PK,,,,,SOEKARNO-HATTA (U),LUXEMBOURG,CARGOLUX AIRLINE,,0,,,Germany,,,,,,,,4897,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx
4910,2021-07-27 03:00:00,38220090,Lain-lain,PT. PAKAR BIOMEDIKA INDONESIA,"JL. RANCABENTANG NO.12 B, CIUMBULEUIT CIDADAP, KOTA BANDUNG",ID - Indonesia,.,.,.,.,FAPON INTERNATIONAL LIMITED,"ROOM 1001, 10/FLOOR, BLOCK A, ALEXANDRA INDUSTRIAL",Hong Kong,0.0,9.16,USD,0.17,Kg.,8.5,Kg.,0.5,MLT,FPZ0739 SARS-COV-2 PROTEIN,0,PK,,,,,SOEKARNO-HATTA (U),HONG KONG,CATHAY PACIFIC,,0,,,Hong Kong,,,,,,,,4910,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx
4912,2021-07-27 03:00:00,38220090,Lain-lain,TRAKINDO UTAMA,GD. TMT 1 LANTAI 11-17 SUITE 1101-1701 JL. CILANDAK KKO NO.1,ID - Indonesia,.,.,.,.,PT.TRAKINDO UTAMA SINGAPORE BRANCH,6 TUAS AVE 2 SINGAPORE 639446,Singapore,0.0,2280.0,SGD,10.0,Kg.,240.0,Kg.,80.0,SET,ANTIGEN TEST KIT QUICKVUE AT-HOME OTC COVID-19 TEST KIT,0,PK,,,,,HALIM PERDANA KUSUMA (U),SINGAPORE,TRI-MG AIRLINES,,0,,,United States,,,,,,,,4912,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx
4949,2021-07-27 03:00:00,38220090,Lain-lain,PT. PAKAR BIOMEDIKA INDONESIA,"JL. RANCABENTANG NO.12 B, CIUMBULEUIT CIDADAP, KOTA BANDUNG",ID - Indonesia,.,.,.,.,FAPON INTERNATIONAL LIMITED,"ROOM 1001, 10/FLOOR, BLOCK A, ALEXANDRA INDUSTRIAL",Hong Kong,0.0,53.16,USD,0.99,Kg.,8.5,Kg.,1.0,MGM,FPZ0516 SARS-COV-2 PROTEIN,0,PK,,,,,SOEKARNO-HATTA (U),HONG KONG,CATHAY PACIFIC,,0,,,Hong Kong,,,,,,,,4949,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx
4962,2021-07-26 03:00:00,38220090,Lain-lain,PT. FOKUS KELUARGA SEHAT,"KOMPLEK DELTA BUILDING BLOK B 1-2, JL. SURYOPRANOTO NO.1-9, JAKPUS",ID - Indonesia,.,.,.,.,NANJING VAZYME MEDICAL TECHNOLOGY CO LTD,"RED MAPLE PARK BUILDING C2 1-3, KECHUANG ROAD QIXI",China,0.0,148720.0,USD,1580.0,Kg.,2247.0,Kg.,135200.0,PCE,SEVERE ACUTE RESPIRATORY SYNDROME CORONA VIRUS 2 (SARS-COV-2) ANTIGEN DETECTION KIT (COLLODIAL) BAIK&BARU,169,BX,,,,,SOEKARNO-HATTA (U),NANJING,GARUDA INDONESIA,,0,,,China,,,,,,,,4962,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx
4968,2021-07-26 03:00:00,38220010,"Pelat, lembaran, film, foil dan strip dari plastik diresapi atau dilapisi reagen diagnosa atau laboratorium",PT. SANSICO NATURA RESOURCES,GRAND ITC PERMATA HIJAU KANTO DIAMOND NO.11-12 JL. ART PERMATA HIJAU,ID - Indonesia,.,.,.,.,"ZHONGJIN HUABAO (HK) INVESTMENT CO., LTD","UNIT 2002C, 20/F, MULTIFIELD COMMERCIAL CENTER,426",Hong Kong,0.0,131230.0,USD,1242.0,Kg.,1242.0,Kg.,50000.0,PCE,STRONGSTEP SARS-COV-2 ANTIGEN RAPID TEST -,0,PK,,,,,SOEKARNO-HATTA (U),NANJING,FEDERAL EXPRESS C,,0,,,China,,,,,,,,4968,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx
5015,2021-07-26 03:00:00,38220090,Lain-lain,PT. HAS PUTRA INDONESIA,"JL. PAL PUTIH NO. 72, KEL. KRAMAT, KEC. SENEN, KOTA ADM. JAKARTA PUSAT",ID - Indonesia,.,.,.,.,"QINGDAO BIOTEPHY CO.,LTD","ROOM 101, BUILDING 5, QINGDAO BLUE BIOMEDICAL INDU",China,0.0,225000.0,USD,50.0,Kg.,60.0,Kg.,1000.0,BX,SARS-COV-2 REAL-TIME RT-PCR DETECTION KIT (LYOPHILIZED) 100TESTS/BOX BAIK & BARU,1000,BX,,,,,SOEKARNO-HATTA (U),ZHENGZHOU,CATHAY PACIFIC,,0,,,China,,,,,,,,5015,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx
5077,2021-07-26 03:00:00,38220090,Lain-lain,PT. MEDQUEST JAYA GLOBAL,MENARA SALEMBA LT.6 ZONA 1 JL. SALEMBA RAYA NO 5-5A JAKARTA PUSAT 1044,ID - Indonesia,.,.,.,.,CEPHEID HBDC SAS,VIRA SOLELH 81470 MAURENS-SCOPONT FRANCE,France,0.0,15649.7,USD,37.82,Kg.,401.0,Kg.,100.0,KT,"KIT, XPRESS,SARS-COV-2, 10 TEST XPRSARS-COV2-10",0,CT,,,,,SOEKARNO-HATTA (U),SAN FRANCISCO,KOREAN AIRLINES,,0,,,United States,,,,,,,,5077,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx
5134,2021-07-26 03:00:00,38220090,Lain-lain,PT. ALERE HEALTH,"K-LINK TOWER LANTAI 18 ZONA D,E,DAN F JL.GATOT SUBROTO KAV.59A RT/RW 0",ID - Indonesia,.,.,.,.,ABBOTT RAPID DX INTERNATIONAL LTD,PARKMORE EAST BUSINESS PARK BALLYBRIT GALWAY,Ireland,0.0,4537750000.0,IDR,1318.2,Kg.,1344.0,Kg.,562.0,KT,ID NOW COVID-19 TEST KIT 24T (OUS) BAIK/BARU,0,PK,,,,,SOEKARNO-HATTA (U),LOS ANGELES,KOREAN AIRLINES,,0,,,United States,,,,,,,,5134,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx
5164,2021-07-26 03:00:00,38220010,"Pelat, lembaran, film, foil dan strip dari plastik diresapi atau dilapisi reagen diagnosa atau laboratorium","PELITA MANDIRI SENTOSA,PT","JL. BOULEVARD BARAT RAYA, KOMPLEK KOKAN INKOPAL KTC BLOK F NO. 66",ID - Indonesia,.,.,.,.,"XIAMEN BOSON BIOTECH CO.,LTD.","90-94, TIANFENG ROAD JIMEI NORTH INDUSTRIAL PARK",China,0.0,16672.2,USD,288.0,Kg.,320.0,Kg.,20000.0,NMP,PROMEDS DIAGNOSTICS SARS COV-2 ANTIGEN TEST CARD,20,PK,,,,,SOEKARNO-HATTA (U),XIAMEN,KOREAN AIR,,0,,,China,,,,,,,,5164,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx
5183,2021-07-26 03:00:00,38220010,"Pelat, lembaran, film, foil dan strip dari plastik diresapi atau dilapisi reagen diagnosa atau laboratorium",PT. SANSICO NATURA RESOURCES,GRAND ITC PERMATA HIJAU KANTO DIAMOND NO.11-12 JL. ART PERMATA HIJAU,ID - Indonesia,.,.,.,.,"ZHONGJIN HUABAO (HK) INVESTMENT CO., LTD","UNIT 2002C, 20/F, MULTIFIELD COMMERCIAL CENTER, 42",Hong Kong,0.0,131230.0,USD,1242.0,Kg.,1242.0,Kg.,50000.0,PCE,STRONGSTEP SARS-COV-2 ANTIGEN RAPID TEST MANUFACTURE BY LIMING BIO -,0,PK,,,,,SOEKARNO-HATTA (U),SHANGHAI,FEDERAL EXPRESS,,0,,,China,,,,,,,,5183,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx
5206,2021-07-26 03:00:00,38220090,Lain-lain,PT. RAFA TOPAZ UTAMA,JL.RADIN INTEN II TAMAN BUARAN INDAH I BLOK U NO.242 RT.006  RW.014 KL,ID - Indonesia,.,.,.,.,LIFOTRONIC TECHNOLOGY (HONG KONG) LIMITE,"19H, MAXGRAND PLAZA NO.3 TAI YAU STREET SAN PO KON",Hong Kong,0.0,82176.0,USD,7.49,Kg.,123.0,Kg.,214.0,NIU,SARS-COV-2 NUCLEIC ACID DETECTION KIT (MULTIPLEX PCR FLUORESCENT PROBE METHOD),0,PK,,,,,SOEKARNO-HATTA (U),HONG KONG,KOREAN AIRLINES,,0,,,Hong Kong,,,,,,,,5206,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx
5222,2021-07-26 03:00:00,38220090,Lain-lain,PT. FOKUS KELUARGA SEHAT,"KOMPLEK DELTA BUILDING BLOK B 1-2, JL. SURYOPRANOTO NO.1-9, JAKPUS",ID - Indonesia,.,.,.,.,NANJING VAZYME MEDICAL TECHNOLOGY CO LTD,"RED MAPLE PARK BUILDING C2 1-3, KECHUANG ROAD QIXI",China,0.0,200640.0,USD,2132.0,Kg.,3013.0,Kg.,182400.0,PCE,SEVERE ACUTE RESPIRATORY SYNDROME CORONA VIRUS 2 (SARS-COV-2) ANTIGEN DETECTION KIT (COLLODIAL) BAIK&BARU,169,BX,,,,,SOEKARNO-HATTA (U),NANJING,GARUDA INDONESIA,,0,,,China,,,,,,,,5222,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx
5235,2021-07-26 03:00:00,38220090,Lain-lain,PT. ALERE HEALTH,"K-LINK TOWER LANTAI 18 ZONA D,E,DAN F JL.GATOT SUBROTO KAV.59A RT/RW 0",ID - Indonesia,.,.,.,.,ABBOTT RAPID DX INTERNATIONAL LTD,PARKMORE EAST BUSINESS PARK BALLYBRIT GALWAY,Ireland,0.0,88817100.0,IDR,25.8,Kg.,1344.0,Kg.,11.0,KT,ID NOW COVID-19 TEST KIT 24T (OUS) BAIK/BARU,0,PK,,,,,SOEKARNO-HATTA (U),LOS ANGELES,KOREAN AIRLINES,,0,,,United States,,,,,,,,5235,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx
5242,2021-07-26 03:00:00,38220090,Lain-lain,MITRA BAHAGIA CITRA MEDIKA,JL.RAYA KALIRUNGKUT 27 BLOK C-63 SURABAYA,ID - Indonesia,.,.,.,.,"SHENZHEN TISENC MEDICAL DEVICES CO.,LTD","1-3/F,BUILDING 2,NO.56 NANTING ROAD,YABIAN COMMUNI",China,0.0,3504.45,USD,51.65,Kg.,140.0,Kg.,36.0,KT,SARS COV-2 NEUTRALIZING ANTIBODIES (CLIA) TISENC BRAND /AKL 20303123196 KOND BAIK&BARU,3,CT,,,,,SOEKARNO-HATTA (U),HONG KONG,GARUDA INDONESIA,,0,,,China,,,,,,,,5242,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx
5251,2021-07-26 03:00:00,38220090,Lain-lain,PT. SANSICO NATURA RESOURCES,GRAND ITC PERMATA HIJAU KANTO DIAMOND NO.11-12 JL. ART PERMATA HIJAU,ID - Indonesia,.,.,.,.,"ZHONGJIN HUABAO (HK) INVESTMENT CO., LTD","UNIT 2002C, 20/F, MULTIFIELD COMMERCIAL CENTER, 42",Hong Kong,0.0,119504.0,USD,220.0,Kg.,220.0,Kg.,9984.0,PCE,DIRECTDETECTTM SARS-COV-2 DETECTION KIT (PCR-FLUORESCENCE PROBE)  MANUFACTURED BY COYOTE BIOSCI -,0,PK,,,,,SOEKARNO-HATTA (U),ANYANG,FEDERAL EXPRESS C,,0,,,China,,,,,,,,5251,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx
5281,2021-07-26 03:00:00,38220090,Lain-lain,PT. TEMPO,GEDUNG TEMPO SCAN TOWER JL.HR.RASUNA SAID KAV.3-4 KEL.KUNINGAN TIMUR K,ID - Indonesia,.,.,.,.,"JOYSBIO (TIANJIN) BIOTECHNOLOGY CO., LTD",TIANJIN INTERNATIONAL JOINT ACADEMY OF BIOMEDICINE,China,0.0,97650.0,USD,782.5,Kg.,871.0,Kg.,50000.0,PCE,SARS-COV-2 ANTIGEN RAPID TEST KIT (COLLOIDAL GOLD) BAIK & BARU,50,PK,,,,,SOEKARNO-HATTA (U),BEIJING,GARUDA INDONESIA,,0,,,China,,,,,,,,5281,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx
5318,2021-07-26 03:00:00,38220090,Lain-lain,PT. MACROCITRA ARDANASEJATI,RUKAN TAMAN MERUYA BLOK M-65 JAKARTA 11620 INDONESIA,ID - Indonesia,.,.,.,.,"HANGZHOU BIOTEST BIOTECH CO.,LTD","#17,FUTAI ROAD,,ZHONGTAI STREET,YUHANG DISTRICT, H",China,0.0,1942220.0,CNY,4156.0,Kg.,4156.0,Kg.,300000.0,PCE,RIGHTSIGN COVID-19 ANTIGEN RAPID TEST CASSETTE (NASOPHARYNGEAL SWAB),0,PK,,,,,SOEKARNO-HATTA (U),SHANGHAI,GARUDA INDONESIA,,0,,,China,,,,,,,,5318,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx
5326,2021-07-26 03:00:00,38220090,Lain-lain,PT. RAJAERBA INDOCHEM,"JL.WARUNG BUNCIT RAYA NOMOR 8, KEL.DUREN TIGA, KEC.PANCORAN, KOTA ADM",ID - Indonesia,.,.,.,.,"CTK BIOTECH, INC","13855 STOWE DRIVE POWAY, CA 92064, USA",United States,0.0,218824.0,USD,3004.0,Kg.,3004.0,Kg.,200000.0,E53,ONSITE COVID-19 AG RAPID TEST,0,PK,,,,,SOEKARNO-HATTA (U),BEIJING,KOREAN AIRLINES,,0,,,China,,,,,,,,5326,Trade Atlas - 01-03-2022 - File ID 5892661373.xlsx
