paproduct detailno,arrival date,hs code,hs code description,importer name,importer address,city state,tel,fax,e-mail,web,exporter name,exporter address,country of origin,import value fob,import value cif,currency,net weight,net weight unit,gross weight,gross weight unit,quantity,quantity unit,product details,number of packages,packages unit,incoterms,place of delivery,brand name,manufactoring company,port of arrival,port of departure,notify party,notify address,volume,volume unit,preport,shipper country,us state,us port2,final us port,final foreign port,final country,container count,total teus,source_data_row,source_file_name
28199,16-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",SINDH INSTITUTE OF UROLOGY & TRANSPLANTATION,"TRANSPLANTATION DOW MEDICAL COLLEGE, CIVIL HOSPITAL KARACHI, PAKISTAN",PK - Pakistan,.,.,.,.,"ABBOTT GMBH , FRA",,United States,125.0,0.0,USD,0.0,,0.0,,1.0,KG,ARC SARS COVID 2 CTL OUS,0.0,,,,,,KPAF,,AL FAIZ INTERNATIONAL,,0.0,,,,,,,,,,,28199,Pakistan Trade Atlas All 2021 HS 382200.csv
28212,16-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",SINDH INSTITUTE OF UROLOGY & TRANSPLANTATION,"TRANSPLANTATION DOW MEDICAL COLLEGE, CIVIL HOSPITAL KARACHI, PAKISTAN",PK - Pakistan,.,.,.,.,"ABBOTT GMBH , FRA",,United States,194.0,0.0,USD,0.0,,0.0,,1.0,KG,ARC SARS COVID 2 100 OUS,0.0,,,,,,KPAF,,AL FAIZ INTERNATIONAL,,0.0,,,,,,,,,,,28212,Pakistan Trade Atlas All 2021 HS 382200.csv
28214,16-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",SINDH INSTITUTE OF UROLOGY & TRANSPLANTATION,"TRANSPLANTATION DOW MEDICAL COLLEGE, CIVIL HOSPITAL KARACHI, PAKISTAN",PK - Pakistan,.,.,.,.,"ABBOTT GMBH , FRA",,United States,100.0,0.0,USD,0.0,,0.0,,1.0,KG,ARC SARS COVID 2 CAL OUS,0.0,,,,,,KPAF,,AL FAIZ INTERNATIONAL,,0.0,,,,,,,,,,,28214,Pakistan Trade Atlas All 2021 HS 382200.csv
28245,16-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",HOORA PHARMA,"G-143, Defence View, Phase-II, Shaheed-e-Millat Expressway,",PK - Karachi,+92 2135388251,+92 2135388249,info@hoorapharma.com,www.hoorapharma.com,"BODITECH MED INC , 43  GEODUDANJI 1 GIL  DONGNAE M",,South Korea,17829.95,0.0,USD,0.0,,0.0,,43.0,KG,ITEMS SERIAL NO.17 COVID19 nAb,0.0,,,,,,KPAF,,LIAQUAT TRADERS,,0.0,,,,,,,,,,,28245,Pakistan Trade Atlas All 2021 HS 382200.csv
28255,16-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",SINDH INSTITUTE OF UROLOGY & TRANSPLANTATION,"TRANSPLANTATION DOW MEDICAL COLLEGE, CIVIL HOSPITAL KARACHI, PAKISTAN",PK - Pakistan,.,.,.,.,"ABBOTT GMBH , FRA",,United States,2005.0,0.0,USD,0.0,,0.0,,5.0,KG,ARC SARS COVID 2 100T OUS,0.0,,,,,,KPAF,,AL FAIZ INTERNATIONAL,,0.0,,,,,,,,,,,28255,Pakistan Trade Atlas All 2021 HS 382200.csv
28321,15-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ROCHE PAKISTAN LTD,"37-C, Block 6, P.E.C.H.S P.O. Box 20021",PK - Karachi,+92 2134540731,+92 2134549563,.,www.roche.com.pk,"ROCHE DIAGNOSTICS GMBH , SANDHOFER STRASSE 116",,Germany,307.86,0.0,USD,0.0,,0.0,,3.0,KG,SARSCOV2 EXTRACTION SOLUTION C QTY 3 PCS BATCH NO 54651501 MFG DT 1.2.2021 EXP DT 30.4.2021 exemption of sro 1251  1257  and 1241 serial  10,0.0,,,,,,KPAF,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,28321,Pakistan Trade Atlas All 2021 HS 382200.csv
28339,15-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",GLOBEL MARKETING SERVICES,RAWALPINDI,PK - Pakistan,.,.,.,.,"BIOMERIEUX SA EXPORT / HORS DO , FR",,France,210000.0,0.0,USD,0.0,,0.0,,500.0,KG,REALTIME PCR KIT FOR DETECTION OF CORONAVIRUSSARSCOV2500 NOS.,0.0,,,,,,IPAI,,,,0.0,,,,,,,,,,,28339,Pakistan Trade Atlas All 2021 HS 382200.csv
28383,15-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",NATIONAL TB CONTROL PROGRAM (NTR),"NATIONAL MANAGER NTP, 23-WEST, ZAKIA AZIZ PLAZA, BLUE AREA, FAZAL-E-HAQ ROAD, ISLAMABAD",PK - Pakistan,.,.,.,.,"CEPHEID HBDC SAS , FRANCE",,Sweden,664317.39,0.0,USD,0.0,,0.0,,3320.0,KG,"TEST KIT COV210XPRSARS COV210  KIT XPRESS,SARSCOV2,10 TEST, LOT SERIAL1000228350,1000228563,1000228798,1000229172, EXPIR DAT07.11.2021 INVOICE NO9000647025 DAT23.11.2",0.0,,,,,,IPAF,,,,0.0,,,,,,,,,,,28383,Pakistan Trade Atlas All 2021 HS 382200.csv
28387,15-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ROCHE PAKISTAN LTD,"37-C, Block 6, P.E.C.H.S P.O. Box 20021",PK - Karachi,+92 2134540731,+92 2134549563,.,www.roche.com.pk,"ROCHE DIAGNOSTICS GMBH , SANDHOFER STRASSE 116",,Germany,88.68,0.0,USD,0.0,,0.0,,3.0,KG,ANTISARS COV2 S CS ELECSYS QTY 3 PCS BATCH NO 51336001 MFG DT 211020 EXP DT 30921,0.0,,,,,,KPAF,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,28387,Pakistan Trade Atlas All 2021 HS 382200.csv
28406,15-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES PAKISTAN,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",PK - Karachi,.,+92 2135046574,.,www.abbott.com.pk,"ABBOTT DIAGNOSTICS GMBH , FRA",,Ireland,126.02,0.0,USD,0.0,,0.0,,2.0,KG,ARC  SARSCOVID2    CONTROL  OUS,0.0,,,,,,KPAF,,KUNDI SERVICES LTD.,,0.0,,,,,,,,,,,28406,Pakistan Trade Atlas All 2021 HS 382200.csv
28437,15-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ROCHE PAKISTAN LTD,"37-C, Block 6, P.E.C.H.S P.O. Box 20021",PK - Karachi,+92 2134540731,+92 2134549563,.,www.roche.com.pk,"ROCHE DIAGNOSTICS GMBH , SANDHOFER STRASSE 116",,Germany,7600.7,0.0,USD,0.0,,0.0,,10.0,KG,ANTI SARS COV2 ELECSYS COBAS E 200 QTY 10 PCS BATCH NO 51639401 MFG DT 221020 EXP DT 30421,0.0,,,,,,KPAF,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,28437,Pakistan Trade Atlas All 2021 HS 382200.csv
28450,15-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",BRIOGEN (PVT) LTD,KARACHI PAKISTAN,PK - Pakistan,.,.,.,.,"QIAGEN GMBH , QIAGEN STRASSE 1",,Germany,243.71,0.0,USD,0.0,,0.0,,1.0,KG,DIAGNOSTIC REAGENTSARTUS CMV RG PCR KIT 24 CE QTY 1 PC,0.0,,,,,,KPAF,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,28450,Pakistan Trade Atlas All 2021 HS 382200.csv
28504,15-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES PAKISTAN,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",PK - Karachi,.,+92 2135046574,.,www.abbott.com.pk,"ABBOTT DIAGNOSTICS GMBH , FRA",,Ireland,225.2,0.0,USD,0.0,,0.0,,2.0,KG,ARC  SARSCOVID2  CONTROL  OUS,0.0,,,,,,KPAF,,KUNDI SERVICES LTD.,,0.0,,,,,,,,,,,28504,Pakistan Trade Atlas All 2021 HS 382200.csv
28523,15-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES PAKISTAN,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",PK - Karachi,.,+92 2135046574,.,www.abbott.com.pk,"ABBOTT DIAGNOSTICS GMBH , FRA",,Ireland,2527.0,0.0,USD,0.0,,0.0,,50.0,KG,ARC  SARSCOVID2    100  OUSECLIA  KIT,0.0,,,,,,KPAF,,KUNDI SERVICES LTD.,,0.0,,,,,,,,,,,28523,Pakistan Trade Atlas All 2021 HS 382200.csv
28556,15-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",BRIOGEN (PVT) LTD,KARACHI PAKISTAN,PK - Pakistan,.,.,.,.,"QIAGEN GMBH , DUS",,United States,229.5,0.0,USD,0.0,,0.0,,1.0,KG,HC2 SAMPLE COVERSION KIT QTY 01 PC BATCH NO 56605828 EXP 16.11.2021,0.0,,,,,,KPAF,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,28556,Pakistan Trade Atlas All 2021 HS 382200.csv
28583,15-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES PAKISTAN,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",PK - Karachi,.,+92 2135046574,.,www.abbott.com.pk,"ABBOTT DIAGNOSTICS GMBH , FRA",,Ireland,12613.0,0.0,USD,0.0,,0.0,,50.0,KG,ARC  SARSCOVID2  100T  OUSECLIA  KIT,0.0,,,,,,KPAF,,KUNDI SERVICES LTD.,,0.0,,,,,,,,,,,28583,Pakistan Trade Atlas All 2021 HS 382200.csv
28606,15-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES PAKISTAN,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",PK - Karachi,.,+92 2135046574,.,www.abbott.com.pk,"ABBOTT DIAGNOSTICS GMBH , FRA",,Ireland,55.69,0.0,USD,0.0,,0.0,,1.0,KG,ARC  SARSCOVID2   IGM  CALIBRATOR  OUS,0.0,,,,,,KPAF,,KUNDI SERVICES LTD.,,0.0,,,,,,,,,,,28606,Pakistan Trade Atlas All 2021 HS 382200.csv
28625,15-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ROCHE PAKISTAN LTD,"37-C, Block 6, P.E.C.H.S P.O. Box 20021",PK - Karachi,+92 2134540731,+92 2134549563,.,www.roche.com.pk,"ROCHE DIAGNOSTICS GMBH , SANDHOFER STRASSE 116",,Germany,15201.4,0.0,USD,0.0,,0.0,,20.0,KG,ANTISARSCOV2 S ELECSYS COBAS E 200 QTY 20 PCS BATCH NO 51639401 MFG DT 22.10.2020 EXP DT 30.4.2021,0.0,,,,,,KPAF,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,28625,Pakistan Trade Atlas All 2021 HS 382200.csv
28643,15-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ROCHE PAKISTAN LTD,"37-C, Block 6, P.E.C.H.S P.O. Box 20021",PK - Karachi,+92 2134540731,+92 2134549563,.,www.roche.com.pk,"ROCHE DIAGNOSTICS GMBH , SANDHOFER STRASSE 116",,Germany,266.04,0.0,USD,0.0,,0.0,,9.0,KG,ANTISARSCOV2 CS ELECSYS QTY 9 PCS BATCH NO 51336001 MFG DT 21.10.2020 EXP DT 30.9.2021,0.0,,,,,,KPAF,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,28643,Pakistan Trade Atlas All 2021 HS 382200.csv
28760,15-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ROCHE PAKISTAN LTD,"37-C, Block 6, P.E.C.H.S P.O. Box 20021",PK - Karachi,+92 2134540731,+92 2134549563,.,www.roche.com.pk,"ROCHE DIAGNOSTICS GMBH , SANDHOFER STRASSE 116",,Germany,57.72,0.0,USD,0.0,,0.0,,3.0,KG,ANTI SARS COV2 S PC ELECSYS QTY 3 PCS BATCH NO 53218001 MFG DT 25121 EDXP DT 30421,0.0,,,,,,KPAF,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,28760,Pakistan Trade Atlas All 2021 HS 382200.csv
28786,15-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES PAKISTAN,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",PK - Karachi,.,+92 2135046574,.,www.abbott.com.pk,"ABBOTT DIAGNOSTICS GMBH , FRA",,Ireland,126.1,0.0,USD,0.0,,0.0,,2.0,KG,ARC  SARSCOVID2   IGM  CONTROL  OUS,0.0,,,,,,KPAF,,KUNDI SERVICES LTD.,,0.0,,,,,,,,,,,28786,Pakistan Trade Atlas All 2021 HS 382200.csv
28820,15-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES PAKISTAN,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",PK - Karachi,.,+92 2135046574,.,www.abbott.com.pk,"ABBOTT DIAGNOSTICS GMBH , FRA",,Ireland,80.8,0.0,USD,0.0,,0.0,,2.0,KG,ARS  SARSCOVID2  CALIBRATOR  OUS,0.0,,,,,,KPAF,,KUNDI SERVICES LTD.,,0.0,,,,,,,,,,,28820,Pakistan Trade Atlas All 2021 HS 382200.csv
28831,15-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES PAKISTAN,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",PK - Karachi,.,+92 2135046574,.,www.abbott.com.pk,"ABBOTT DIAGNOSTICS GMBH , FRA",,Ireland,111.38,0.0,USD,0.0,,0.0,,2.0,KG,ARC  SARSCOVID2   CALIBRATOR  OUS,0.0,,,,,,KPAF,,KUNDI SERVICES LTD.,,0.0,,,,,,,,,,,28831,Pakistan Trade Atlas All 2021 HS 382200.csv
28851,15-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ROCHE PAKISTAN LTD,"37-C, Block 6, P.E.C.H.S P.O. Box 20021",PK - Karachi,+92 2134540731,+92 2134549563,.,www.roche.com.pk,"ROCHE DIAGNOSTICS GMBH , SANDHOFER STRASSE 116",,Germany,173.16,0.0,USD,0.0,,0.0,,9.0,KG,ANTISARSCOV2 S PC ELECSYS QTY 9 PCS BATCH NO 53218001 MFG DT 25.1.2021 EXP DT 30.4.2021,0.0,,,,,,KPAF,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,28851,Pakistan Trade Atlas All 2021 HS 382200.csv
28879,15-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES PAKISTAN,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",PK - Karachi,.,+92 2135046574,.,www.abbott.com.pk,"ABBOTT DIAGNOSTICS GMBH , FRA",,Ireland,2021.6,0.0,USD,0.0,,0.0,,20.0,KG,ALINITY  SARSCOV2  IGM  200T  OUSECLIA  KIT,0.0,,,,,,KPAF,,KUNDI SERVICES LTD.,,0.0,,,,,,,,,,,28879,Pakistan Trade Atlas All 2021 HS 382200.csv
29015,12-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",PHARMAKON INTERNATIONAL ENTERPRISES,RAWALPINDI,PK - Pakistan,.,.,.,.,"GENEREACH BIOTECHNOLOGY CORPOR , TAICHUNG",,Taiwan,2304.0,0.0,USD,0.0,,0.0,,2.8,KG,03 POCKIT CENTRAL SARSCOV2 ORF 1 AB CONTROL REAGENT   4VAILS SET   LOT NO. 112720  EXP DATE 12112021  QTY60 SETS  NET WEIGHT 2.8 KGS,0.0,,,,,,IPAF,,,,0.0,,,,,,,,,,,29015,Pakistan Trade Atlas All 2021 HS 382200.csv
29033,12-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",JD PROFESSIONAL HEALTH CARE SERVICES (SMC-PVT.) LI,RAWALPINDI,PK - Pakistan,.,.,.,.,"GENERI BIOTECH S.R.O. , PRG",,Czech Republic,1705.0,0.0,USD,0.0,,0.0,,1.0,KG,SARSCOV2 PCR  DIAGNOSTIC REAGENTS KITi GB SARSCOV2 RDRP CONFIRMATION TEST100 rxn PCR KIT LOT  200113010 EXP DATE 01.04.2022 QTY04 KITS NET WEIGHT 01 KG PACKED WITH,0.0,,,,,,IPAI,,,,0.0,,,,,,,,,,,29033,Pakistan Trade Atlas All 2021 HS 382200.csv
29057,12-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",PHARMAKON INTERNATIONAL ENTERPRISES,RAWALPINDI,PK - Pakistan,.,.,.,.,"GENEREACH BIOTECHNOLOGY CORPOR , TAICHUNG",,Taiwan,24775.0,0.0,USD,0.0,,0.0,,11.7,KG,EXAMINED THE CONSIGNMENT AND FOUND PCR DIAGNOSTIC REAGENTS FOR CORONA VIRUS DETECTION DETAIL IS AS UNDER 01POCKIT CENTRAL SARSCOV2 ORF 1 AB PREMIX REAGENT   24TEST SET,0.0,,,,,,IPAF,,,,0.0,,,,,,,,,,,29057,Pakistan Trade Atlas All 2021 HS 382200.csv
29073,11-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ROCHE PAKISTAN LTD,"37-C, Block 6, P.E.C.H.S P.O. Box 20021",PK - Karachi,+92 2134540731,+92 2134549563,.,www.roche.com.pk,"TIB MOLBIOL , ERESBURGSTRASSE 22-23 BERLIN",,Germany,1266.9,0.0,USD,0.0,,0.0,,10.0,KG,"SARBECOVIRUS SARSCOV2 QTY10 PCSEXEMPTION OF SRO 1251, 1257 AND 1241 SERIAL  10",0.0,,,,,,KPFI,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,29073,Pakistan Trade Atlas All 2021 HS 382200.csv
29099,11-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",SEICO SCIENTIFIC TRADERS,"104-MUHAMAMDIA PLAZA,COLLEGE RAOD, RAWALPINDI",PK - Pakistan,.,.,.,.,"ORTHO CLINICAL DIAGNOSTICS , FR",,France,1961.67,0.0,USD,0.0,,0.0,,11.0,KG,DIAGNOSTIC REAGENT ELISA KITS FOR COVID19 QTY06KITSDIAGNOSTIC REAGENT ELISA KIT FOR COVID QTY  06 NOS11 KGS,0.0,,,,,,IPAF,,AZEEM ENTERPRISES,,0.0,,,,,,,,,,,29099,Pakistan Trade Atlas All 2021 HS 382200.csv
29109,11-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ROCHE PAKISTAN LTD,"37-C, Block 6, P.E.C.H.S P.O. Box 20021",PK - Karachi,+92 2134540731,+92 2134549563,.,www.roche.com.pk,"TIB MOLBIOL , ERESBURGSTRASSE 22-23 BERLIN",,Germany,844.6,0.0,USD,0.0,,0.0,,10.0,KG,"SARSCOV2 COVID19 RDRP QTY10 PCSEXEMPTION OF SRO 1251, 1257 AND 1241 SERIAL  10",0.0,,,,,,KPFI,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,29109,Pakistan Trade Atlas All 2021 HS 382200.csv
29257,09-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",HOORA PHARMA,"G-143, Defence View, Phase-II, Shaheed-e-Millat Expressway,",PK - Karachi,+92 2135388251,+92 2135388249,info@hoorapharma.com,www.hoorapharma.com,"SIEMENS HEALTHCARE DIAGNOSTICS PRODUCTS GMBH , DUS",,Germany,13860.0,0.0,USD,0.0,,0.0,,42.0,KG,"ITEMS SERIAL NO.104,105 CENTAUR sCOVG 100T,",0.0,,,,,,KPAF,,LIAQUAT TRADERS,,0.0,,,,,,,,,,,29257,Pakistan Trade Atlas All 2021 HS 382200.csv
29258,09-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",HIGH-Q PHARMACEUTICALS,"PLOT NO.224, SECTOR 23, KORANGI INDUSTRIAL AREA, KARACHI-PAKISTAN",PK - Pakistan,.,.,.,.,"U.S. PHARMACOPEIAL CONVENTION , IAD",,France,276.64,0.0,USD,0.0,,0.0,,1.0,KG,LOSARTAN POTASSIUM 150 MG.USP REFERENCE STANDARDS FOR LABORATORY USE ONLY,0.0,,,,,,KPFI,,"RAVIAN INTERNATIONAL,",,0.0,,,,,,,,,,,29258,Pakistan Trade Atlas All 2021 HS 382200.csv
29330,09-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",CHEMICAL HOUSELAHORE,LAHORE,PK - Pakistan,.,.,.,.,"BIO RAD LABORATORIES GMBH , FRANCE",,China,16234.36,0.0,USD,0.0,,0.0,,82.0,KG,DIAGNOSTIC REAGENT SARSCoV2 COVID19 Coronavirus Test Kits,0.0,,,,,,IPAF,,,,0.0,,,,,,,,,,,29330,Pakistan Trade Atlas All 2021 HS 382200.csv
29344,08-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES PAKISTAN,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",PK - Karachi,.,+92 2135046574,.,www.abbott.com.pk,"ABBOTT DIAGNOSTICS GMBH , MAX-PLANCK-RING 2",,Ireland,40.4,0.0,USD,0.0,,0.0,,1.0,KG,ARC SARP COVID2 CAL OUSStandard or calibrator,0.0,,,,,,KPAF,,KUNDI SERVICES LTD.,,0.0,,,,,,,,,,,29344,Pakistan Trade Atlas All 2021 HS 382200.csv
29359,08-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",BIOCARE ENTERPRISES,RAWALPINDI PAKISTAN,PK - Pakistan,.,.,.,.,"BDAN INSTRUMENTS INC , SHENZHEN",,China,6000.0,0.0,USD,0.0,,0.0,,45.0,KG,1 DIAGNOSTIC KIT FOR SARSCOV2 ANTIGEN TEST KIT  20 TESTKIT  IVD  LOT NO. 20201226  EXP 25.12.2021  BRAND EDAN  ORIGIN CHINA  TOTAL QUANTITY  100 SETS. 22.10 KG,0.0,,,,,,IPAF,,"FREIGHT SHIP SERVICES,",,0.0,,,,,,,,,,,29359,Pakistan Trade Atlas All 2021 HS 382200.csv
29376,08-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",H A SHAH AND SONS,3RD FLR 109-W SARDAR BEGUM PLAZA JINNAH AVENUE BLUE AREA ISLAMABAD,PK - Pakistan,.,.,.,.,"LIFE TECHNOLOGIES HOLDINGS BV , AMS",,,35001.4,0.0,USD,0.0,,0.0,,38.0,KG,"TAQPATH COVID19 FLU AB,RSV ASSAY KIT FOR SARSCOV VIRUS",0.0,,,,,,IPAI,,,,0.0,,,,,,,,,,,29376,Pakistan Trade Atlas All 2021 HS 382200.csv
