,index,paproduct detailno,arrival date,hs code,hs code description,importer name,importer address,city state,tel,fax,e-mail,web,exporter name,exporter address,country of origin,import value fob,import value cif,currency,net weight,net weight unit,gross weight,gross weight unit,quantity,quantity unit,product details,number of packages,packages unit,incoterms,place of delivery,brand name,manufactoring company,port of arrival,port of departure,notify party,notify address,volume,volume unit,preport,shipper country,us state,us port2,final us port,final foreign port,final country,container count,total teus,source_data_row,source_file_name,Top P Match Ratio,Top P Match UIDs,Matching P Tags,Top M Match Ratio,Top M Match UIDs,Matching M Tags
929,25573,25574,14-04-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",BRIOGEN (PVT) LTD,KARACHI PAKISTAN,PK - Pakistan,.,.,.,.,SHENZHEN LIFOTRONIC TECHNOLOGY,,China,137289.04,0.0,USD,0.0,,0.0,,5600.0,KG,DIAGNOSTICS REAGENTS SARS COV2 ASSAY KITS 25TESTKIT QTY5600 KITS,0.0,,,,,,KPAF,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,25574,Pakistan Trade Atlas All 2021 HS 382200.csv,0.5,1253 | 84 | 1280 | 66 | 516 | 318 | 41 | 508 | 46 | 1017 | 1347 | 1238 | 51 | 1372 | 582 | 921 | 682 | 1001 | 996 | 1015 | 637,assay | assay | assay | reagents | assay | assay | assay | assay | assay | assay | cov2 | cov2 | assay | cov2 | assay | assay | assay | assay | assay | assay | assay,0.0,,
930,25652,25653,12-04-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",AYYAN MOLECULAR PRODUCTS,"ADDRESS: 14-C FIRST FLOOR, CHAUBURJI CENTER, MULTAN ROAD. LAHORE, PAKISTAN.",PK - Pakistan,.,.,.,.,ZYBIO INC,,China,309895.5,0.0,USD,0.0,,0.0,,83.36,KG,SARS COV2 NUCLEIC ACID DETECTION KIT  PCR FLUORESCENT PROBE METHOD 96  TEST KIT  2084 KITS,0.0,,,,,,KPFI,,"SINDH GREEN ENTERPRISES,",,0.0,,,,,,,,,,,25653,Pakistan Trade Atlas All 2021 HS 382200.csv,1.0,"1314 | 952 | 1009 | 1035 | 629,630,631 | 1442 | 144 | 207,208 | 1032 | 1012 | 1014","96 | pcr,fluorescent | fluorescent | pcr,fluorescent | fluorescent | pcr,fluorescent | acid,nucleic | acid,nucleic | method,acid,fluorescent,detection,nucleic,probe | method,acid,fluorescent,detection,nucleic,probe | method,acid,fluorescent,detection,nucleic,probe",0.5,"17,18 | 32,33 | 947 | 916 | 975 | 672 | 434",molecular | molecular | molecular | molecular | molecular | molecular | molecular
931,25698,25699,12-04-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ROCHE PAKISTAN LTD,"37-C, Block 6, P.E.C.H.S P.O. Box 20021",PK - Karachi,+92 2134540731,+92 2134549563,.,www.roche.com.pk,ROCHE DIAGNOSTICS CORP,,United States,2321.02,0.0,USD,0.0,,0.0,,13.0,KG,KIT COBAS 68008800 SARSCOV2 RMC QTY 13 PCS BATCH NO G32324 MFG DT 15.1.2021 EXP DT 31.12.2021 EXEMPTION OF SRO 1251  1257 AND 1241 SERIAL 10,0.0,,,,,,KPAF,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,25699,Pakistan Trade Atlas All 2021 HS 382200.csv,1.0,"132,133 | 131",cobas | cobas,0.5,"647 | 132,133 | 131 | 643 | 252 | 256",roche | roche | roche | roche | roche | roche
932,25722,25723,12-04-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",MED LAB SERVICES,"OFFICE#1, 1ST FLOOR, ABC PLAZA, COMMERCIAL CENTER SATELLITE TOWN, RAWALPINDI-PAKISTAN.",PK - Pakistan,.,.,.,.,GENEPROOF A.S,,Czech Republic,18755.1,0.0,USD,0.0,,0.0,,20.0,KG,GENEPROOF SARSCOV2 SCREENING PCR KITS QTY 50 KITS,0.0,,,,,,IPAF,,,,0.0,,,,,,,,,,,25723,Pakistan Trade Atlas All 2021 HS 382200.csv,0.5,952 | 1035 | 1442,pcr | pcr | pcr,0.5,30 | 329 | 756,med | med | lab
933,25733,25734,12-04-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",BRIOGEN (PVT) LTD,KARACHI PAKISTAN,PK - Pakistan,.,.,.,.,XIAMEN ZEESAN BIOTECH CO LTD,,China,18.78,0.0,USD,0.0,,0.0,,2.0,KG,"SARSCOV2 VARIANT B 1.1.17 QTY2 PCS EXEMPTION OF SRO 1251, 1257 AND 1241 SERIAL  10",0.0,,,,,,KPAF,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,25734,Pakistan Trade Atlas All 2021 HS 382200.csv,0.5,1273,10,0.0,,
934,25739,25740,12-04-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",BRIOGEN (PVT) LTD,KARACHI PAKISTAN,PK - Pakistan,.,.,.,.,XIAMEN ZEESAN BIOTECH CO LTD,,China,81890.9,0.0,USD,0.0,,0.0,,1000.0,KG,"SARSCOV2 TEST KIT REALTIME PCR QTY 1000 PCS EXEMPTION OF SRO CUSTOM DUTY 1251, SALES TAX 1257 AND INCOME TAX 1241 SERIAL NO 10",0.0,,,,,,KPAF,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,25740,Pakistan Trade Atlas All 2021 HS 382200.csv,0.6666666666666666,1409,"pcr,realtime",0.0,,
935,25760,25761,12-04-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",BRIOGEN (PVT) LTD,KARACHI PAKISTAN,PK - Pakistan,.,.,.,.,SHENZHEN  LIFOTRONIC  TECHNOLO,,China,156902.4,0.0,USD,0.0,,0.0,,6400.0,KG,DIAGNOSTICS REAGENTS SARS COV2 ASSAY KITS 25TKIT QTY6400 KITS,0.0,,,,,,KPFI,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,25761,Pakistan Trade Atlas All 2021 HS 382200.csv,0.5,1253 | 84 | 1280 | 66 | 516 | 318 | 41 | 508 | 46 | 1017 | 1347 | 1238 | 51 | 1372 | 582 | 921 | 682 | 1001 | 996 | 1015 | 637,assay | assay | assay | reagents | assay | assay | assay | assay | assay | assay | cov2 | cov2 | assay | cov2 | assay | assay | assay | assay | assay | assay | assay,0.0,,
936,25764,25765,12-04-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ROCHE PAKISTAN LTD,"37-C, Block 6, P.E.C.H.S P.O. Box 20021",PK - Karachi,+92 2134540731,+92 2134549563,.,www.roche.com.pk,ROCHE DIAGNOSTICS CORP,,United States,166144.0,0.0,USD,0.0,,0.0,,32.0,KG,KIT COBAS 68008800 SARSCOV2 480T QTY 32 PCS BATCH NO G34336 MFG DT 20.1.2021 EXP DT 31.12.2021 EXEMPTION OF SRO 1251  1257 AND 1241 SERIAL 10,0.0,,,,,,KPAF,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,25765,Pakistan Trade Atlas All 2021 HS 382200.csv,1.0,"132,133 | 131",cobas | cobas,0.5,"647 | 132,133 | 131 | 643 | 252 | 256",roche | roche | roche | roche | roche | roche
937,25789,25790,12-04-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",DOW UNIVERSITY OF HEALTH SCIENCES (DUHS),"BABA-E-URDU ROAD, NEAR CIVIL HOSPITAL, 74200 KARACHI",PK - Pakistan,.,.,.,.,AGILENT TECHNOLOGIES DENMARK APS,,Japan,1845.74,0.0,USD,0.0,,0.0,,16.45,KG,LAB DIAGNOSTIC ITEM  DAKO COVERGLASS 24X50MM 1000PCS ARTICAL NO.CS704302 25 NOS VALUE IN UNIT ON INVOICE,0.0,,,,,,KPFI,,KARKUN AGENCY,,0.0,,,,,,,,,,,25790,Pakistan Trade Atlas All 2021 HS 382200.csv,0.5,1338,diagnostic,0.5,101 | 233 | 387 | 551 | 685,health | health | health | health | health
938,25884,25885,10-04-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",DHL PAKISTAN (PVT) LTD,"162, Banglore Town, Shahrah-e-Faisal,",PK - Karachi,,+92 2134529964,imranahmed@dhl.com,www.dhl.com.pk,DHL AVIATION UK LTD,,United Kingdom,52.12,0.0,USD,0.0,,0.0,,0.5,KG,9076788744 Covid Test Kits,0.0,,,,,,LPFI,,SHAH AGENCIES,,0.0,,,,,,,,,,,25885,Pakistan Trade Atlas All 2021 HS 382200.csv,0.25,899,test,0.0,,
939,25897,25898,10-04-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",AYYAN MOLECULAR PRODUCTS,"ADDRESS: 14-C FIRST FLOOR, CHAUBURJI CENTER, MULTAN ROAD. LAHORE, PAKISTAN.",PK - Pakistan,.,.,.,.,ZYBIO INC,,China,84775.4,0.0,USD,0.0,,0.0,,1122.0,KG,NUCLIEC ACID EXTRACTION KIT  MAGNETIC BEAD METHOD T20096 TEST KIT FOR EXM 6000 FOR COVID   1050 KIT,0.0,,,,,,KPFI,,"SINDH GREEN ENTERPRISES,",,0.0,,,,,,,,,,,25898,Pakistan Trade Atlas All 2021 HS 382200.csv,0.5,"144 | 207,208",acid | acid,0.5,"17,18 | 32,33 | 947 | 916 | 975 | 672 | 434",molecular | molecular | molecular | molecular | molecular | molecular | molecular
940,25898,25899,10-04-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",AYYAN MOLECULAR PRODUCTS,"ADDRESS: 14-C FIRST FLOOR, CHAUBURJI CENTER, MULTAN ROAD. LAHORE, PAKISTAN.",PK - Pakistan,.,.,.,.,ZYBIO INC,,China,30632.26,0.0,USD,0.0,,0.0,,552.5,KG,NUCLIEC ACID EXTRACTION  KIT  MAGNETIC BEAD METHOD B200 32 TESTKIT FOR AUTO PURE 32  968 KIT FOR COVID,0.0,,,,,,KPFI,,"SINDH GREEN ENTERPRISES,",,0.0,,,,,,,,,,,25899,Pakistan Trade Atlas All 2021 HS 382200.csv,0.5,"144 | 207,208",acid | acid,0.5,"17,18 | 32,33 | 947 | 916 | 975 | 672 | 434",molecular | molecular | molecular | molecular | molecular | molecular | molecular
941,25906,25907,09-04-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",JB SCIENTIFIC,,PK - Pakistan,.,.,.,.,EUROFINS GENESCAN TECHNOLOGIES GMBH,,Singapore,1862.73,0.0,USD,0.0,,0.0,,3.0,KG,VIRSeek SARSCOV2 Mplex  96 reactions QTY 03.00KIT,0.0,,,,,,KPFI,,THAHEEM BROTHERS,,0.0,,,,,,,,,,,25907,Pakistan Trade Atlas All 2021 HS 382200.csv,1.0,1314,96,0.5,550 | 319,scientific | scientific
942,25911,25912,09-04-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES PAKISTAN,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",PK - Karachi,.,+92 2135046574,.,www.abbott.com.pk,ABBOTT DIAGNOSTICS GMBH,,Ireland,10090.56,0.0,USD,0.0,,0.0,,4.0,KG,ALNTY  SARSCOVID2   IGG  1000T    OUSECLIA  KIT,0.0,,,,,,KPAF,,MAHEM ENTERPRISES.,,0.0,,,,,,,,,,,25912,Pakistan Trade Atlas All 2021 HS 382200.csv,1.0,1075,igg,0.5,"17,18 | 32,33 | 947 | 916 | 975 | 21 | 839 | 948 | 76 | 989 | 335 | 342",abbott | abbott | abbott | abbott | abbott | laboratories | laboratories | laboratories | laboratories | laboratories | laboratories | laboratories
943,25913,25914,09-04-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES PAKISTAN,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",PK - Karachi,.,+92 2135046574,.,www.abbott.com.pk,ABBOTT DIAGNOSTICS GMBH,,Ireland,55.69,0.0,USD,0.0,,0.0,,1.0,KG,ARC SARSCOVID2  CALIBRATOR  OUS,0.0,,,,,,KPAF,,MAHEM ENTERPRISES.,,0.0,,,,,,,,,,,25914,Pakistan Trade Atlas All 2021 HS 382200.csv,0.0,,,0.5,"17,18 | 32,33 | 947 | 916 | 975 | 21 | 839 | 948 | 76 | 989 | 335 | 342",abbott | abbott | abbott | abbott | abbott | laboratories | laboratories | laboratories | laboratories | laboratories | laboratories | laboratories
944,25920,25921,09-04-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES PAKISTAN,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",PK - Karachi,.,+92 2135046574,.,www.abbott.com.pk,ABBOTT DIAGNOSTICS GMBH,,Ireland,5045.2,0.0,USD,0.0,,0.0,,20.0,KG,ARC SARSCOVID2  100T  OUSECLIA KIT,0.0,,,,,,KPAF,,MAHEM ENTERPRISES.,,0.0,,,,,,,,,,,25921,Pakistan Trade Atlas All 2021 HS 382200.csv,0.3333333333333333,1116,kit,0.5,"17,18 | 32,33 | 947 | 916 | 975 | 21 | 839 | 948 | 76 | 989 | 335 | 342",abbott | abbott | abbott | abbott | abbott | laboratories | laboratories | laboratories | laboratories | laboratories | laboratories | laboratories
945,25921,25922,09-04-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES PAKISTAN,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",PK - Karachi,.,+92 2135046574,.,www.abbott.com.pk,ABBOTT DIAGNOSTICS GMBH,,Ireland,121.2,0.0,USD,0.0,,0.0,,3.0,KG,ARC SARSCOVID2  CALIBRATOR  OUS,0.0,,,,,,KPAF,,MAHEM ENTERPRISES.,,0.0,,,,,,,,,,,25922,Pakistan Trade Atlas All 2021 HS 382200.csv,0.0,,,0.5,"17,18 | 32,33 | 947 | 916 | 975 | 21 | 839 | 948 | 76 | 989 | 335 | 342",abbott | abbott | abbott | abbott | abbott | laboratories | laboratories | laboratories | laboratories | laboratories | laboratories | laboratories
946,25922,25923,09-04-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES PAKISTAN,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",PK - Karachi,.,+92 2135046574,.,www.abbott.com.pk,ABBOTT DIAGNOSTICS GMBH,,Ireland,1516.2,0.0,USD,0.0,,0.0,,30.0,KG,ARC SARSCOVID2  100T  OUSECLIA  KIT,0.0,,,,,,KPAF,,MAHEM ENTERPRISES.,,0.0,,,,,,,,,,,25923,Pakistan Trade Atlas All 2021 HS 382200.csv,0.3333333333333333,1116,kit,0.5,"17,18 | 32,33 | 947 | 916 | 975 | 21 | 839 | 948 | 76 | 989 | 335 | 342",abbott | abbott | abbott | abbott | abbott | laboratories | laboratories | laboratories | laboratories | laboratories | laboratories | laboratories
947,25924,25925,09-04-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",HI TECH SCIENTIFIC INTERNATIONAL,"AL, F833/11-B, F BLOCK HOLY FAMILY HOSPITAL SATELLITE TOWN, RAWALPINDI PAKISTAN",PK - Pakistan,.,.,.,.,ACON BIOTECH HANGZHOU CO LTD,,United States,3951.4,0.0,USD,0.0,,0.0,,46.0,KG,KITS.. i NUCLEIC ACID EXTRACTION KITS  LOT NO DRAO120004  REF NO P1211301  EXPIRY DATE 26122021  QTY  32 TESTKIT  TOTAL TEST 2144 PCS  ii SARSCOV2 RTPCR TEST KIT  L,0.0,,,,,,IPAF,,,,0.0,,,,,,,,,,,25925,Pakistan Trade Atlas All 2021 HS 382200.csv,1.0,"144 | 207,208","acid,nucleic | acid,nucleic",0.6666666666666666,345,"international,scientific"
948,25928,25929,09-04-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",EURONANO DIAGNOSTICS (PRIVATE) LIMITED,,PK - Pakistan,.,.,.,.,,,Turkey,1231.38,0.0,USD,0.0,,0.0,,8.0,KG,BOSPHORE SARSCOV2 VARIANT DETECTION KIT V2 50RXNBOX QTY 8 KIT,0.0,,,,,,KPAF,,PRMIER SERVICES INTERNATIONAL,,0.0,,,,,,,,,,,25929,Pakistan Trade Atlas All 2021 HS 382200.csv,0.5,"328 | 925 | 245 | 164 | 1020 | 968 | 433 | 251 | 1352 | 546 | 1133 | 150 | 1071,1072,1070 | 362 | 1021",detection | detection | detection | detection | detection | detection | detection | detection | detection | detection | detection | detection | detection | detection | detection,0.6666666666666666,63,"diagnostics,limited"
949,25937,25938,09-04-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES PAKISTAN,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",PK - Karachi,.,+92 2135046574,.,www.abbott.com.pk,ABBOTT DIAGNOSTICS GMBH,,Ireland,5837.3,0.0,USD,0.0,,0.0,,35.0,KG,ARC SARSCOVID2  IGGII  QUANT    100TECLIA KIT,0.0,,,,,,KPAF,,MAHEM ENTERPRISES.,,0.0,,,,,,,,,,,25938,Pakistan Trade Atlas All 2021 HS 382200.csv,0.3333333333333333,1116,kit,0.5,"17,18 | 32,33 | 947 | 916 | 975 | 21 | 839 | 948 | 76 | 989 | 335 | 342",abbott | abbott | abbott | abbott | abbott | laboratories | laboratories | laboratories | laboratories | laboratories | laboratories | laboratories
950,25939,25940,09-04-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES PAKISTAN,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",PK - Karachi,.,+92 2135046574,.,www.abbott.com.pk,ABBOTT DIAGNOSTICS GMBH,,Ireland,63.01,0.0,USD,0.0,,0.0,,1.0,KG,ARC SARSCOVID2  CONTROL  OUS,0.0,,,,,,KPAF,,MAHEM ENTERPRISES.,,0.0,,,,,,,,,,,25940,Pakistan Trade Atlas All 2021 HS 382200.csv,0.25,1251,control,0.5,"17,18 | 32,33 | 947 | 916 | 975 | 21 | 839 | 948 | 76 | 989 | 335 | 342",abbott | abbott | abbott | abbott | abbott | laboratories | laboratories | laboratories | laboratories | laboratories | laboratories | laboratories
951,25949,25950,09-04-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES PAKISTAN,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",PK - Karachi,.,+92 2135046574,.,www.abbott.com.pk,ABBOTT DIAGNOSTICS GMBH,,Ireland,40.4,0.0,USD,0.0,,0.0,,1.0,KG,ALNTY SARSCOVID2  IGG   CALIBRATOR  OUS,0.0,,,,,,KPAF,,MAHEM ENTERPRISES.,,0.0,,,,,,,,,,,25950,Pakistan Trade Atlas All 2021 HS 382200.csv,1.0,1075,igg,0.5,"17,18 | 32,33 | 947 | 916 | 975 | 21 | 839 | 948 | 76 | 989 | 335 | 342",abbott | abbott | abbott | abbott | abbott | laboratories | laboratories | laboratories | laboratories | laboratories | laboratories | laboratories
952,25951,25952,09-04-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES PAKISTAN,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",PK - Karachi,.,+92 2135046574,.,www.abbott.com.pk,ABBOTT DIAGNOSTICS GMBH,,Ireland,1173.65,0.0,USD,0.0,,0.0,,5.0,KG,ALNTY SARSCOVID2  IGGII QUANT  CALIBRATOR,0.0,,,,,,KPAF,,MAHEM ENTERPRISES.,,0.0,,,,,,,,,,,25952,Pakistan Trade Atlas All 2021 HS 382200.csv,0.25,767 | 770,quant | quant,0.5,"17,18 | 32,33 | 947 | 916 | 975 | 21 | 839 | 948 | 76 | 989 | 335 | 342",abbott | abbott | abbott | abbott | abbott | laboratories | laboratories | laboratories | laboratories | laboratories | laboratories | laboratories
953,25952,25953,09-04-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES PAKISTAN,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",PK - Karachi,.,+92 2135046574,.,www.abbott.com.pk,ABBOTT DIAGNOSTICS GMBH,,Ireland,337.8,0.0,USD,0.0,,0.0,,3.0,KG,ARC SARSCOVID2  CONTROL  OUS,0.0,,,,,,KPAF,,MAHEM ENTERPRISES.,,0.0,,,,,,,,,,,25953,Pakistan Trade Atlas All 2021 HS 382200.csv,0.25,1251,control,0.5,"17,18 | 32,33 | 947 | 916 | 975 | 21 | 839 | 948 | 76 | 989 | 335 | 342",abbott | abbott | abbott | abbott | abbott | laboratories | laboratories | laboratories | laboratories | laboratories | laboratories | laboratories
954,25958,25959,09-04-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES PAKISTAN,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",PK - Karachi,.,+92 2135046574,.,www.abbott.com.pk,ABBOTT DIAGNOSTICS GMBH,,Ireland,1099.52,0.0,USD,0.0,,0.0,,4.0,KG,ALNTY SARSCOVID2  IGGII QUANT  CONTROL,0.0,,,,,,KPAF,,MAHEM ENTERPRISES.,,0.0,,,,,,,,,,,25959,Pakistan Trade Atlas All 2021 HS 382200.csv,0.25,767 | 770 | 1251,quant | quant | control,0.5,"17,18 | 32,33 | 947 | 916 | 975 | 21 | 839 | 948 | 76 | 989 | 335 | 342",abbott | abbott | abbott | abbott | abbott | laboratories | laboratories | laboratories | laboratories | laboratories | laboratories | laboratories
955,25978,25979,08-04-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",GENIX PHARMA (PVT) LTD,4445-B Korangi Creek Road,PK - Karachi,.,.,info@genixpharma.com,www.genixpharma.com,U.S. PHARMACOPEIAL CONVENTION,,Germany,251.96,0.0,USD,0.0,,0.0,,0.0,KG,LAB REAGENTS  TELMISARTAN 200mg 144701484R085R0EAR66 2933995300.,0.0,,,,,,KPFI,,KUNDI SERVICES LTD.,,0.0,,,,,,,,,,,25979,Pakistan Trade Atlas All 2021 HS 382200.csv,0.5,66,reagents,0.5,259 | 469,pharma | pharma
956,26054,26055,08-04-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ROCHE PAKISTAN LTD,"37-C, Block 6, P.E.C.H.S P.O. Box 20021",PK - Karachi,+92 2134540731,+92 2134549563,.,www.roche.com.pk,ROCHE DIAGNOSTICS CORP,,United States,312.1,0.0,USD,0.0,,0.0,,10.0,KG,BMK SPEC STAINS LIQUID COVERSLIP QTY 10 PCS BATCH NO G33809 MFG 25.02.2021 EXP 24.02.2022,0.0,,,,,,KPAF,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,26055,Pakistan Trade Atlas All 2021 HS 382200.csv,0.5,1273,10,0.5,"647 | 132,133 | 131 | 643 | 252 | 256",roche | roche | roche | roche | roche | roche
