,index,paproduct detailno,arrival date,hs code,hs code description,importer name,importer address,city state,tel,fax,e-mail,web,exporter name,exporter address,country of origin,import value fob,import value cif,currency,net weight,net weight unit,gross weight,gross weight unit,quantity,quantity unit,product details,number of packages,packages unit,incoterms,place of delivery,brand name,manufactoring company,port of arrival,port of departure,notify party,notify address,volume,volume unit,preport,shipper country,us state,us port2,final us port,final foreign port,final country,container count,total teus,source_data_row,source_file_name,Matching P Tags,Top P Score Reports,Matching M Tags,Top M Score Reports,Top P Match Score,Top M Match Score,Top Agg Match (P&M),Top P Match UIDs,Top M Match UIDs,Top Agg Match UIDs
981,26404,26405,02-04-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",HOSPICARE SYSTEM,"45 MEZ FLOOR, NOBLE HEIGHTSMAIN UNIVERSITY ROAD KARACHI PAKISTAN",PK - Pakistan,.,.,.,.,"ABBOTT GMBH & CO KG , FRANKFURT",,Germany,1100.0,0.0,USD,0.0,,0.0,,4.0,KG,TECAN ASPS 200UL TIPS 24X96 SINGLE  MULTI CHANNEL PIPETTE FOR COVID19 USE,0.0,,,,,,KPAF,,UNITED COMMERCIAL SERVICES,,0.0,,,,,,,,,,,26405,Pakistan Trade Atlas All 2021 HS 382200.csv,multi,{'multi': '1ea'},abbott | abbott | abbott | abbott | abbott | abbott,{'abbott': 20} | {'abbott': 20} | {'abbott': 20} | {'abbott': 20} | {'abbott': 20} | {'abbott': 20},0.3333333333333333,10.0,10.0,971,916 | 17 | 18 | 32 | 33 | 975,916 | 17 | 18 | 32 | 33 | 975
982,26413,26414,02-04-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",HOSPICARE SYSTEM,"45 MEZ FLOOR, NOBLE HEIGHTSMAIN UNIVERSITY ROAD KARACHI PAKISTAN",PK - Pakistan,.,.,.,.,"ABBOTT GMBH & CO KG , FRANKFURT",,United States,9750.0,0.0,USD,0.0,,0.0,,10.0,KG,RT SARS COV2 RGT PCR KIT,0.0,,,,,,KPAF,,UNITED COMMERCIAL SERVICES,,0.0,,,,,,,,,,,26414,Pakistan Trade Atlas All 2021 HS 382200.csv,"rt,cov2","{'rt,cov2': '1ea'}",abbott | abbott | abbott | abbott | abbott | abbott,{'abbott': 20} | {'abbott': 20} | {'abbott': 20} | {'abbott': 20} | {'abbott': 20} | {'abbott': 20},2.0,10.0,10.0,1347,916 | 17 | 18 | 32 | 33 | 975,916 | 17 | 18 | 32 | 33 | 975
983,26414,26415,02-04-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",HOSPICARE SYSTEM,"45 MEZ FLOOR, NOBLE HEIGHTSMAIN UNIVERSITY ROAD KARACHI PAKISTAN",PK - Pakistan,.,.,.,.,"ABBOTT GMBH & CO KG , FRANKFURT",,Switzerland,2112.0,0.0,USD,0.0,,0.0,,11.0,KG,ASPS 96 WELL DP PLATES 32X SINGLE  MULTI CHANNEL PIPETTE FOR COVID19 USE,0.0,,,,,,KPAF,,UNITED COMMERCIAL SERVICES,,0.0,,,,,,,,,,,26415,Pakistan Trade Atlas All 2021 HS 382200.csv,96,{'96': '1ea'},abbott | abbott | abbott | abbott | abbott | abbott,{'abbott': 20} | {'abbott': 20} | {'abbott': 20} | {'abbott': 20} | {'abbott': 20} | {'abbott': 20},1.0,10.0,10.0,1314,916 | 17 | 18 | 32 | 33 | 975,916 | 17 | 18 | 32 | 33 | 975
984,26430,26431,02-04-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",HOSPICARE SYSTEM,"45 MEZ FLOOR, NOBLE HEIGHTSMAIN UNIVERSITY ROAD KARACHI PAKISTAN",PK - Pakistan,.,.,.,.,"ABBOTT GMBH & CO KG , FRANKFURT",,United States,540.0,0.0,USD,0.0,,0.0,,3.0,KG,RT SARS COV2 RGT CTL PCR KIT,0.0,,,,,,KPAF,,UNITED COMMERCIAL SERVICES,,0.0,,,,,,,,,,,26431,Pakistan Trade Atlas All 2021 HS 382200.csv,"rt,cov2","{'rt,cov2': '1ea'}",abbott | abbott | abbott | abbott | abbott | abbott,{'abbott': 20} | {'abbott': 20} | {'abbott': 20} | {'abbott': 20} | {'abbott': 20} | {'abbott': 20},2.0,10.0,10.0,1347,916 | 17 | 18 | 32 | 33 | 975,916 | 17 | 18 | 32 | 33 | 975
985,26446,26447,02-04-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",SHAWN ENTERPRIES,SHOP NO.93 MZ LAND MARK PLAZA GULBERG LAHORE GULBERG TOWN,PK - Pakistan,.,.,.,.,ARTOPX LTD,,Hong Kong,125.0,0.0,USD,0.0,,0.0,,5.0,KG,RAPID TEST FOR SARS COVID .19 ANTIGEN,0.0,,,,,,IPAF,,,,0.0,,,,,,,,,,,26447,Pakistan Trade Atlas All 2021 HS 382200.csv,"antigen,rapid | antigen,rapid | antigen,rapid | antigen,rapid | antigen,rapid | antigen,rapid | antigen,rapid | antigen,rapid | antigen,rapid | antigen,rapid | antigen,rapid","{'antigen': 4, 'rapid': 4} | {'antigen': 4, 'rapid': 4} | {'antigen': 4, 'rapid': 4} | {'antigen': 4, 'rapid': 4} | {'antigen': 4, 'rapid': 4} | {'antigen': 4, 'rapid': 4} | {'antigen': 4, 'rapid': 4} | {'antigen': 4, 'rapid': 4} | {'antigen': 4, 'rapid': 4} | {'antigen': 4, 'rapid': 4} | {'antigen': 4, 'rapid': 4}",,,8.0,0.0,8.0,171 | 209 | 550 | 618 | 648 | 1245 | 613 | 1243 | 643 | 1074 | 185,,171 | 209 | 550 | 618 | 648 | 1245 | 613 | 1243 | 643 | 1074 | 185
986,26451,26452,02-04-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",HOSPICARE SYSTEM,"45 MEZ FLOOR, NOBLE HEIGHTSMAIN UNIVERSITY ROAD KARACHI PAKISTAN",PK - Pakistan,.,.,.,.,"ABBOTT GMBH & CO KG , FRANKFURT",,United States,263.82,0.0,USD,0.0,,0.0,,3.0,KG,RT MSAMPL PREP DBS BUFFER KIT SINGLE  MULTI CHANNEL PIPETTE FOR COVID19 USE,0.0,,,,,,KPAF,,UNITED COMMERCIAL SERVICES,,0.0,,,,,,,,,,,26452,Pakistan Trade Atlas All 2021 HS 382200.csv,rt,{'rt': '1ea'},abbott | abbott | abbott | abbott | abbott | abbott,{'abbott': 20} | {'abbott': 20} | {'abbott': 20} | {'abbott': 20} | {'abbott': 20} | {'abbott': 20},1.0,10.0,10.0,1336,916 | 17 | 18 | 32 | 33 | 975,916 | 17 | 18 | 32 | 33 | 975
987,26462,26463,02-04-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",HOSPICARE SYSTEM,"45 MEZ FLOOR, NOBLE HEIGHTSMAIN UNIVERSITY ROAD KARACHI PAKISTAN",PK - Pakistan,.,.,.,.,"ABBOTT GMBH & CO KG , FRANKFURT",,United States,450.0,0.0,USD,0.0,,0.0,,10.0,KG,M2K 200 ML RGT VESSEL 90 6X15 SINGLE  MULTI CHANNEL PIPETTE FOR COVID19 USE,0.0,,,,,,KPAF,,UNITED COMMERCIAL SERVICES,,0.0,,,,,,,,,,,26463,Pakistan Trade Atlas All 2021 HS 382200.csv,multi,{'multi': '1ea'},abbott | abbott | abbott | abbott | abbott | abbott,{'abbott': 20} | {'abbott': 20} | {'abbott': 20} | {'abbott': 20} | {'abbott': 20} | {'abbott': 20},0.3333333333333333,10.0,10.0,971,916 | 17 | 18 | 32 | 33 | 975,916 | 17 | 18 | 32 | 33 | 975
988,26466,26467,02-04-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",HOSPICARE SYSTEM,"45 MEZ FLOOR, NOBLE HEIGHTSMAIN UNIVERSITY ROAD KARACHI PAKISTAN",PK - Pakistan,.,.,.,.,"ABBOTT GMBH & CO KG , FRANKFURT",,United States,200.0,0.0,USD,0.0,,0.0,,1.0,KG,ASPS REACT VESSELS 2000X SINGLE  MULTI CHANNEL PIPETTE FOR COVID19 USE,0.0,,,,,,KPAF,,UNITED COMMERCIAL SERVICES,,0.0,,,,,,,,,,,26467,Pakistan Trade Atlas All 2021 HS 382200.csv,multi,{'multi': '1ea'},abbott | abbott | abbott | abbott | abbott | abbott,{'abbott': 20} | {'abbott': 20} | {'abbott': 20} | {'abbott': 20} | {'abbott': 20} | {'abbott': 20},0.3333333333333333,10.0,10.0,971,916 | 17 | 18 | 32 | 33 | 975,916 | 17 | 18 | 32 | 33 | 975
989,26468,26469,02-04-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",HOSPICARE SYSTEM,"45 MEZ FLOOR, NOBLE HEIGHTSMAIN UNIVERSITY ROAD KARACHI PAKISTAN",PK - Pakistan,.,.,.,.,"ABBOTT GMBH & CO KG , FRANKFURT",,China,10400.0,0.0,USD,0.0,,0.0,,130.0,KG,M2K 96WELL OPT PLATE 20X SINGLE  MULTI CHANNEL PIPETTE FOR COVID19 USE,0.0,,,,,,KPAF,,UNITED COMMERCIAL SERVICES,,0.0,,,,,,,,,,,26469,Pakistan Trade Atlas All 2021 HS 382200.csv,multi,{'multi': '1ea'},abbott | abbott | abbott | abbott | abbott | abbott,{'abbott': 20} | {'abbott': 20} | {'abbott': 20} | {'abbott': 20} | {'abbott': 20} | {'abbott': 20},0.3333333333333333,10.0,10.0,971,916 | 17 | 18 | 32 | 33 | 975,916 | 17 | 18 | 32 | 33 | 975
990,26481,26482,01-04-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ULTIMATE STEP GROUP,,PK - Pakistan,.,.,.,.,COPAN ITALIA SPA,,Italy,4428.26,0.0,USD,0.0,,0.0,,278.5,KG,"1 TRANSYSTEM SWAB AMIES APL COVID 19 SAMPLE COLLECTION KIT, LOT NO 210186300, QTY 12000 PCS,COPAN BRAND,ORIGIN ITALY, GROSS WEIGHT 278.5KGS",0.0,,,,,,IPAF,,,,0.0,,,,,,,,,,,26482,Pakistan Trade Atlas All 2021 HS 382200.csv,swab,{'swab': 4},spa | spa,{'spa': '1ea'} | {'spa': '1ea'},2.0,0.5,2.0,192,378 | 981,192
991,26502,26503,01-04-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES PAKISTAN,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",PK - Karachi,.,+92 2135046574,.,www.abbott.com.pk,ABBOTT DIAGNOSTICS GMBH,,Ireland,704.19,0.0,USD,0.0,,0.0,,3.0,KG,ARC SARS COV2 IGG II QUANT CALStandard or calibrator,0.0,,,,,,KPAF,,MAHEM ENTERPRISES.,,0.0,,,,,,,,,,,26503,Pakistan Trade Atlas All 2021 HS 382200.csv,igg,{'igg': 4},"diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott","{'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'}",4.0,10.5,12.0,1075,70 | 72 | 73 | 74 | 330 | 951 | 430,767 | 770
992,26512,26513,01-04-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES PAKISTAN,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",PK - Karachi,.,+92 2135046574,.,www.abbott.com.pk,ABBOTT DIAGNOSTICS GMBH,,Ireland,234.73,0.0,USD,0.0,,0.0,,1.0,KG,ALNTY SARS COV2 IGG II QUANT CAECLIA KIT,0.0,,,,,,KPAF,,MAHEM ENTERPRISES.,,0.0,,,,,,,,,,,26513,Pakistan Trade Atlas All 2021 HS 382200.csv,igg,{'igg': 4},"diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott","{'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'}",4.0,10.5,12.0,1075,70 | 72 | 73 | 74 | 330 | 951 | 430,767 | 770
993,26531,26532,30-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",JB SCIENTIFIC,KHI,PK - Pakistan,.,.,.,.,"EUROFINS GENESCAN TECHNOLOGIES GMBH , FRA",,Singapore,601.09,0.0,USD,0.0,,0.0,,1.0,KG,VIRSeek SARSCOV2 Mplex  96 reactions QTY1.00 KIT,0.0,,,,,,KPFI,,THAHEEM BROTHERS,,0.0,,,,,,,,,,,26532,Pakistan Trade Atlas All 2021 HS 382200.csv,96,{'96': '1ea'},gmbh | gmbh | gmbh | gmbh,{'gmbh': 4} | {'gmbh': 4} | {'gmbh': 4} | {'gmbh': 4},1.0,2.0,2.0,1314,244 | 188 | 514 | 515,244 | 188 | 514 | 515
994,26589,26590,30-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",HOORA PHARMA,"G-143, Defence View, Phase-II, Shaheed-e-Millat Expressway,",PK - Karachi,+92 2135388251,+92 2135388249,info@hoorapharma.com,www.hoorapharma.com,"SIEMENS HEALTHCARE DIAGNOSTICS PRODUCTS GMBH , DUS",,Germany,370.0,0.0,USD,0.0,,0.0,,1.0,KG,ITEMS SERIAL NO.14 ATELLICA IM SCOVG 100T,0.0,,,,,,KPAF,,LIAQUAT TRADERS,,0.0,,,,,,,,,,,26590,Pakistan Trade Atlas All 2021 HS 382200.csv,"atellica,im,scovg","{'atellica': 20, 'im,scovg': '1ea'}","diagnostics,siemens,healthcare | diagnostics,siemens,healthcare","{'siemens': 20, 'diagnostics,healthcare': '1ea'} | {'siemens': 20, 'diagnostics,healthcare': '1ea'}",11.0,22.0,58.0,775,26 | 61,61
995,26608,26609,30-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",HOSPICARE SYSTEM,"45 MEZ FLOOR, NOBLE HEIGHTSMAIN UNIVERSITY ROAD KARACHI PAKISTAN",PK - Pakistan,.,.,.,.,"AESKU DIAGNOSTICS GMBH & CO KG , GERMANY",,,3022.16,0.0,USD,0.0,,0.0,,20.0,KG,6123 AESKULISA SARS COV2 NP IGM 5KIT 6126 AESKULISA SARS COV2 SI IGM 15KIT,0.0,,,,,,KPFI,,,,0.0,,,,,,,,,,,26609,Pakistan Trade Atlas All 2021 HS 382200.csv,igm,{'igm': 4},"kg,aesku,diagnostics,germany,gmbh","{'aesku': 20, 'gmbh': 4, 'diagnostics,germany,kg': '1ea'}",4.0,4.5,10.333333333333334,1076,766,766
996,26660,26661,30-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ROCHE PAKISTAN LTD,"37-C, Block 6, P.E.C.H.S P.O. Box 20021",PK - Karachi,+92 2134540731,+92 2134549563,.,www.roche.com.pk,"ROCHE DIAGNOSTICS CORP , JFK",,United States,212900.0,0.0,USD,0.0,,0.0,,100.0,KG,"KIT COBAS 68008800 SARSCOV2 192T QTY 100 PCS BATCH NO G 32249 MFG DT 7.1.2021 EXP DT 30.11.2021 EXEMPTION OF SRO 1251, 1257 AND 1241 SERIAL 10",0.0,,,,,,KPAF,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,26661,Pakistan Trade Atlas All 2021 HS 382200.csv,10 | cobas | cobas | cobas | g,{'10': '1ea'} | {'cobas': '1ea'} | {'cobas': '1ea'} | {'cobas': '1ea'} | {'g': '1ea'},"diagnostics,roche | diagnostics,roche | diagnostics,roche | diagnostics,roche | diagnostics,roche | diagnostics,roche | diagnostics,roche","{'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'}",0.5,21.0,43.0,1273 | 131 | 132 | 133 | 277,131 | 132 | 133 | 252 | 256 | 643 | 647,131 | 132 | 133
997,26665,26666,30-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",HOSPICARE SYSTEM,"45 MEZ FLOOR, NOBLE HEIGHTSMAIN UNIVERSITY ROAD KARACHI PAKISTAN",PK - Pakistan,.,.,.,.,"AESKU DIAGNOSTICS GMBH & CO KG , GERMANY",,,105.78,0.0,USD,0.0,,0.0,,6.0,KG,840003 AESKU RAPID SARS COV2 6KIT,0.0,,,,,,KPFI,,,,0.0,,,,,,,,,,,26666,Pakistan Trade Atlas All 2021 HS 382200.csv,"rapid,cov2","{'rapid': 4, 'cov2': '1ea'}","kg,aesku,diagnostics,germany,gmbh","{'aesku': 20, 'gmbh': 4, 'diagnostics,germany,kg': '1ea'}",5.0,4.5,5.333333333333333,1238,766,39
998,26685,26686,30-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",HOSPICARE SYSTEM,"45 MEZ FLOOR, NOBLE HEIGHTSMAIN UNIVERSITY ROAD KARACHI PAKISTAN",PK - Pakistan,.,.,.,.,"AESKU DIAGNOSTICS GMBH & CO KG , GERMANY",,,141.03,0.0,USD,0.0,,0.0,,2.0,KG,840001 AESKU RAPID SARS COV2 RAPID TEST  02 KIT,0.0,,,,,,KPFI,,,,0.0,,,,,,,,,,,26686,Pakistan Trade Atlas All 2021 HS 382200.csv,"rapid,cov2","{'rapid': 4, 'cov2': '1ea'}","kg,aesku,diagnostics,germany,gmbh","{'aesku': 20, 'gmbh': 4, 'diagnostics,germany,kg': '1ea'}",5.0,4.5,5.333333333333333,1238,766,39
999,26717,26718,30-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ROCHE PAKISTAN LTD,"37-C, Block 6, P.E.C.H.S P.O. Box 20021",PK - Karachi,+92 2134540731,+92 2134549563,.,www.roche.com.pk,"ROCHE DIAGNOSTICS CORP , JFK",,United States,2856.64,0.0,USD,0.0,,0.0,,16.0,KG,"KIT COBAS 68008800 SARSCOV2 RMC QTY 16 PCS BATCH NO G32324 MFG DT 15.1.2021 EXP DT 31.12.2021 EXEMPTION OF SRO 1251, 1257 AND 1241 SERIAL 10",0.0,,,,,,KPAF,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,26718,Pakistan Trade Atlas All 2021 HS 382200.csv,10 | cobas | cobas | cobas,{'10': '1ea'} | {'cobas': '1ea'} | {'cobas': '1ea'} | {'cobas': '1ea'},"diagnostics,roche | diagnostics,roche | diagnostics,roche | diagnostics,roche | diagnostics,roche | diagnostics,roche | diagnostics,roche","{'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'}",0.5,21.0,43.0,1273 | 131 | 132 | 133,131 | 132 | 133 | 252 | 256 | 643 | 647,131 | 132 | 133
1000,26718,26719,30-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",A.J. MIRZA PHARMA (PVT) LTD,"1st Floor, Shafi Court, Mereweather Road, Civil Lines,",PK - Karachi,+92 2135680236,+92 2135680215,info@ajmpharma.com,www.ajmpharma.com,"JIANGSU WELL BIOTECH CO LTD , PVG",,China,1800.0,0.0,USD,0.0,,0.0,,500.0,KG,IMMUNOCHROMATOGRAPHIC KIT FOR COVID19 AG RAPID SALIVA TEST DEVICE 20 TESTBOX  Expiry Date Nov 22.2022,0.0,,,,,,KPAF,,INTERNATIONAL CUSTOMER SERVICE,,0.0,,,,,,,,,,,26719,Pakistan Trade Atlas All 2021 HS 382200.csv,"rapid,saliva,ag","{'rapid': 4, 'saliva': 4, 'ag': 4}","jiangsu,well,biotech | jiangsu,well,biotech","{'well_biotech': 20, 'jiangsu': '1ea'} | {'well_biotech': 20, 'jiangsu': '1ea'}",12.0,21.0,50.666666666666664,158,476 | 477,476
1001,26791,26792,29-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",MOLECULAR BIOLOGY PRODUCT,KARACHI PAKISTAN,PK - Pakistan,.,.,.,.,MOLECULAR BIOLOGY PRODUCTS INC. C/O AMAFHA ENTERPR,,Canada,13200.0,0.0,USD,0.0,,0.0,,120.0,KG,Covid 19 Real time PCR Plate 96 Well PCR    Qty 100 ca,0.0,,,,,,KPFI,,,,0.0,,,,,,,,,,,26792,Pakistan Trade Atlas All 2021 HS 382200.csv,"time,real,pcr | time,real,pcr","{'time,real,pcr': '1ea'} | {'time,real,pcr': '1ea'}",molecular | molecular | molecular | molecular | molecular | molecular | co | molecular | biology | co | molecular | co,{'molecular': '1ea'} | {'molecular': '1ea'} | {'molecular': '1ea'} | {'molecular': '1ea'} | {'molecular': '1ea'} | {'molecular': '1ea'} | {'co': '1ea'} | {'molecular': '1ea'} | {'biology': '1ea'} | {'co': '1ea'} | {'molecular': '1ea'} | {'co': '1ea'},3.0,0.5,3.0,651 | 1057,916 | 17 | 18 | 32 | 33 | 975 | 520 | 672 | 988 | 903 | 434 | 956,651 | 1057
1002,26811,26812,29-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",MOLECULAR BIOLOGY PRODUCT,KARACHI PAKISTAN,PK - Pakistan,.,.,.,.,"MOLECULAR BIOLOGY PRODUCTS , DUBAI UAE",,Canada,2250.0,0.0,USD,0.0,,0.0,,5.0,KG,REALTIME PCR KITFOR COVID 19 QTY5.00 KIT,0.0,,,,,,KPFI,,,,0.0,,,,,,,,,,,26812,Pakistan Trade Atlas All 2021 HS 382200.csv,"pcr,realtime","{'pcr,realtime': '1ea'}",molecular | molecular | molecular | molecular | molecular | molecular | molecular | biology | molecular,{'molecular': '1ea'} | {'molecular': '1ea'} | {'molecular': '1ea'} | {'molecular': '1ea'} | {'molecular': '1ea'} | {'molecular': '1ea'} | {'molecular': '1ea'} | {'biology': '1ea'} | {'molecular': '1ea'},1.0,0.5,1.6666666666666665,1409,916 | 17 | 18 | 32 | 33 | 975 | 672 | 988 | 434,916 | 17 | 18
1003,26859,26860,29-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",MOLECULAR BIOLOGY PRODUCT,KARACHI PAKISTAN,PK - Pakistan,.,.,.,.,MOLECULAR BIOLOGY PRODUCTS INC. C/O AMAFHA ENTERPR,,Canada,14567.68,0.0,USD,0.0,,0.0,,76.0,KG,Covid19 Corning Culture Tube PCR  16X125  TCT  Qty500tubes  Cas,0.0,,,,,,KPFI,,,,0.0,,,,,,,,,,,26860,Pakistan Trade Atlas All 2021 HS 382200.csv,pcr | pcr | pcr,{'pcr': '1ea'} | {'pcr': '1ea'} | {'pcr': '1ea'},molecular | molecular | molecular | molecular | molecular | molecular | co | molecular | biology | co | molecular | co,{'molecular': '1ea'} | {'molecular': '1ea'} | {'molecular': '1ea'} | {'molecular': '1ea'} | {'molecular': '1ea'} | {'molecular': '1ea'} | {'co': '1ea'} | {'molecular': '1ea'} | {'biology': '1ea'} | {'co': '1ea'} | {'molecular': '1ea'} | {'co': '1ea'},0.5,0.5,0.5,952 | 1035 | 1442,916 | 17 | 18 | 32 | 33 | 975 | 520 | 672 | 988 | 903 | 434 | 956,916 | 17 | 18 | 32 | 33 | 975 | 520 | 672 | 988 | 903 | 952 | 1035 | 434 | 956 | 1442
1004,26868,26869,29-03-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES PAKISTAN,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",PK - Karachi,.,+92 2135046574,.,www.abbott.com.pk,"ABBOTT DIAGNOSTICS GMBH , FRA",,Ireland,8086.4,0.0,USD,0.0,,0.0,,80.0,KG,ALINITY SARSCOV2 IGM 200T OUSECLIA KIT,0.0,,,,,,KPAF,,KUNDI SERVICES LTD.,,0.0,,,,,,,,,,,26869,Pakistan Trade Atlas All 2021 HS 382200.csv,igm,{'igm': 4},"diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott","{'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'}",4.0,10.5,21.0,1076,70 | 72 | 73 | 74 | 330 | 951 | 430,32 | 33
